zip_code,county,gentrification_score,gent_tier,price_change_pct,current_home_value,baseline_home_value,price_to_income_ratio,pct_bachelors_plus,poverty_rate,homeownership_rate,rent_burden_severe_pct,income_median_hh
07031,Bergen County,55.4,Below Average,131.76363793229552,604811.0251284809,260960.27423644543,6.2435972821901835,36.33,9.13,46.97,19.41,96869.0
07657,Bergen County,55.2,Below Average,70.05563914706576,758166.4103783338,445834.32468397246,11.232094968567907,35.83,5.47,55.79,24.08,67500.0
07458,Bergen County,55.1,Below Average,44.489937794059884,1543281.8483598742,1068089.4960031742,9.179371588757617,63.52,1.61,87.67,31.59,168125.0
07728,Monmouth County,55.1,Below Average,93.70086063309392,619711.7957345693,319932.3914767837,7.406176226287055,38.12,6.97,78.53,34.6,83675.0
08542,Mercer County,55.0,Below Average,44.87536928419353,1423648.3105376398,982671.048620385,19.941006968997517,73.85,9.93,37.93,21.89,71393.0
07072,Bergen County,54.9,Below Average,121.81681275196257,647223.2537765442,291782.7759522786,6.823362786772769,32.38,10.52,61.01,27.41,94854.0
08753,Ocean County,54.8,Below Average,102.60981313295927,740212.4374730433,365338.88760229567,7.282115117592509,36.17,6.09,81.44,19.42,101648.0
07748,Monmouth County,54.7,Below Average,85.58494956365678,744323.4612908988,401068.8706389908,6.889396063374327,42.6,2.94,86.89,25.14,108039.0
07110,Essex County,54.6,Below Average,75.94782677359434,640657.6809058059,364117.9846626862,7.517338788437598,45.28,5.76,67.66,23.15,85224.0
07747,Monmouth County,54.5,Below Average,107.13421768390998,627594.5353347678,302989.3092277427,5.4444664388122685,48.31,4.79,77.87,15.17,115272.0
08723,Ocean County,54.4,Below Average,97.74277880062591,711782.4001629511,359953.6754161857,10.143107136018342,23.73,7.83,78.59,29.72,70174.0
07660,Bergen County,54.3,Below Average,94.52521474070372,574381.756396738,295273.6780999685,7.012523274853958,38.52,9.33,49.84,26.11,81908.0
07063,Union County,54.2,Below Average,352.1439167298504,479146.11531854264,105972.03624544742,7.001886795729167,16.86,16.35,61.47,23.65,68431.0
07726,Monmouth County,54.2,Below Average,82.29609921237063,750059.3187498321,411451.10728673945,7.079838391869516,44.25,3.35,90.48,28.52,105943.0
08852,Middlesex County,54.2,Below Average,49.32016605475666,984985.8286692776,659646.8880888312,9.663545136461792,63.85,4.46,64.96,14.96,101928.0
08221,Atlantic County,54.2,Below Average,63.93530601312801,701965.3449430867,428196.56242132065,8.354641636532376,45.86,1.78,82.68,21.6,84021.0
07644,Bergen County,54.1,Below Average,95.66888645114953,605301.0609619033,309349.67328749126,8.546914911705613,28.45,10.81,41.67,20.01,70821.0
08243,Cape May County,54.1,Below Average,83.09493046144611,1999520.901015262,1092067.8666394297,29.98546707579536,40.15,8.84,83.01,11.98,66683.0
07205,Union County,54.1,Below Average,158.92588790519335,509430.8654747659,196747.75264700293,6.770835145001474,25.78,8.86,67.22,24.14,75239.0
08555,Monmouth County,54.0,Below Average,88.74852803972058,615426.9925911884,326056.57855073543,6.159752105285588,47.52,2.68,82.3,6.67,99911.0
08092,Ocean County,54.0,Below Average,96.47843823794648,727296.5497823966,370166.08860744274,7.225135103439199,35.54,4.2,82.91,6.15,100662.0
08035,Camden County,53.9,Below Average,97.0053564405912,479392.99204075855,243340.08003753136,5.406667554341057,55.24,4.66,79.59,15.88,88667.0
07204,Union County,53.7,Below Average,108.16681236861363,532235.4409169782,255677.3747270129,5.4438057146639345,38.06,4.74,60.18,14.18,97769.0
08520,Mercer County,53.5,Below Average,82.15491851706751,676982.4431060797,371652.0248903671,7.8126580241203865,47.11,8.44,70.28,18.43,86652.0
07735,Monmouth County,53.3,Below Average,123.96695442206811,497257.87826197984,222022.87812732055,7.3427426981583235,22.4,7.27,71.8,22.9,67721.0
07739,Monmouth County,53.2,Below Average,82.50013312266383,1071899.5374591807,587341.7838762478,5.283546703434039,69.36,1.15,93.12,9.15,202875.0
08251,Cape May County,53.1,Below Average,114.2354828230286,538172.1766128102,251205.90180543193,11.312317160903229,13.68,17.16,76.21,37.1,47574.0
07666,Bergen County,53.1,Below Average,82.18660054851871,676163.6800862199,371137.9860266664,6.046839860904659,55.52,6.04,72.69,25.43,111821.0
08050,Ocean County,53.0,Below Average,126.45287018627175,572259.7725875658,252705.90393349665,5.55430236423921,36.18,3.65,87.67,21.3,103030.0
08817,Middlesex County,53.0,Below Average,70.31883428553745,676147.2881466284,396989.1474322069,8.000796215200904,47.74,6.57,56.51,18.11,84510.0
08861,Middlesex County,52.8,Below Average,98.70094620519762,570404.442315284,287066.7972190881,9.797228531204961,14.89,18.7,36.64,35.07,58221.0
07620,Bergen County,52.7,Below Average,42.49227120504721,2955123.2948754416,2073883.214776612,18.566180771613723,67.78,5.28,92.37,41.18,159167.0
07751,Monmouth County,52.6,Below Average,79.33853612628107,830222.5184999049,462935.929127527,6.333273718617923,56.36,1.01,97.56,9.86,131089.0
08628,Mercer County,52.6,Below Average,77.11024456046903,546052.8021608941,308312.3754450357,6.234974162309391,57.97,6.71,61.46,19.66,87579.0
08043,Camden County,52.5,Below Average,77.24172586522377,529290.7948292437,298626.5182453263,6.53074543875384,49.75,5.96,64.37,19.91,81046.0
07621,Bergen County,52.5,Below Average,88.35796397328399,617191.9483832092,327669.68561560236,6.38168548574865,42.63,5.49,67.26,18.97,96713.0
07932,Morris County,52.4,Below Average,55.01763017234419,998159.8993367712,643900.8893550014,8.125492696667871,66.56,7.05,68.29,27.35,122843.0
07603,Bergen County,52.3,Below Average,97.70680239955234,598064.8160334391,302500.87947140523,7.661702251289911,31.1,9.84,68.17,22.55,78059.0
07737,Monmouth County,52.3,Below Average,105.35445549835458,628364.1688771619,305990.0343297868,4.660832892322701,51.48,3.9,92.38,29.82,134818.0
08816,Middlesex County,52.2,Below Average,63.31393286028625,806590.8603842338,493889.8024544334,8.283771802241283,53.97,5.28,83.43,29.96,97370.0
08057,Burlington County,52.1,Below Average,54.95413358170196,1186085.056007306,765442.6691250056,9.832829479853315,60.18,3.82,83.65,12.01,120625.0
08828,Middlesex County,52.1,Below Average,77.9714435979862,583624.018760933,327931.27198499435,6.201113718824992,33.19,2.28,75.85,37.1,94116.0
07734,Monmouth County,52.1,Below Average,137.79474611270882,402285.04826448514,169173.228105642,7.13296656378746,19.06,19.63,60.68,40.58,56398.0
07452,Bergen County,52.0,Below Average,63.28515667580681,1014297.5518198306,621181.724333743,6.2440212986698755,72.88,2.58,93.05,40.96,162443.0
08837,Middlesex County,51.9,Below Average,66.9642034323094,672200.7598862058,402601.7230446221,9.186584484313752,41.03,6.04,58.02,17.76,73172.0
07607,Bergen County,51.9,Below Average,80.09604377433587,664083.8718590016,368738.7340341094,5.566223591931685,43.54,2.81,68.83,20.94,119306.0
08003,Camden County,51.9,Below Average,93.73957121822545,549593.9670566274,283676.6715239463,4.1031010038121885,65.87,3.65,88.2,22.84,133946.0
08087,Ocean County,51.7,Below Average,98.9148467245635,538377.7477644972,270657.3976903727,8.813006396642557,21.09,8.58,82.55,35.24,61089.0
08510,Monmouth County,51.6,Below Average,71.35487839835243,1181368.8696558103,689428.2092800745,9.417349852971082,49.25,3.5,98.31,0.0,125446.0
08550,Mercer County,51.5,Below Average,57.958831418058764,1277518.868898266,808766.9789840017,7.529832247235758,79.06,5.1,85.83,21.18,169661.0
07033,Union County,51.4,Below Average,174.71840908509498,616063.6831746307,224252.7849612739,5.689490152239365,26.63,7.94,78.07,30.29,108281.0
08844,Somerset County,51.4,Below Average,57.862174558654544,937399.54388481,593808.837681071,8.151938359391691,53.65,3.53,86.7,29.43,114991.0
08533,Ocean County,51.4,Below Average,88.88426857846628,719708.238330977,381031.3287323851,6.859786672617184,29.39,3.25,85.9,27.33,104917.0
07641,Bergen County,51.3,Below Average,72.65317440996287,1142238.4290822148,661579.7438916377,6.293324678138925,71.57,2.26,96.13,0.0,181500.0
07976,Morris County,51.3,Below Average,44.31647157893327,1951407.8508338137,1352172.6449406017,21.73447218695774,58.78,9.67,57.71,25.23,89784.0
08876,Somerset County,51.2,Below Average,57.955292534600844,772164.2219025376,488849.857141312,8.724427969883823,47.33,4.29,72.04,19.39,88506.0
08618,Mercer County,51.2,Below Average,100.8953530572251,371562.35550340806,184953.1857501793,8.687249666910011,18.51,25.52,47.45,30.09,42771.0
07605,Bergen County,51.2,Below Average,63.51007457304182,788819.9021216873,482428.92933750845,8.205676650837788,55.77,8.49,59.59,20.9,96131.0
07481,Bergen County,51.2,Below Average,52.967843859877796,1091734.1506375924,713701.7317428145,7.403444597204671,65.03,2.26,91.69,28.31,147463.0
07604,Bergen County,51.1,Below Average,75.96831099564476,694469.4305785511,394655.9620020103,7.91824218207116,38.58,7.46,66.93,22.85,87705.0
08840,Middlesex County,51.1,Below Average,54.630172878132946,885610.2255341075,572727.9540921643,7.648747467583085,56.15,1.85,80.02,12.28,115785.0
08107,Camden County,51.0,Below Average,88.403309672348,438605.6086209702,232801.43506170288,7.970879377402868,29.31,14.19,58.34,33.99,55026.0
07649,Bergen County,50.9,Below Average,65.19402255068158,952173.5544861888,576397.0994737789,6.532430173271237,63.5,0.7,88.54,12.96,145761.0
08873,Somerset County,50.9,Below Average,62.91272382460558,739360.5186109468,453838.411913703,8.52760626757107,45.66,5.92,68.24,22.98,86702.0
07869,Morris County,50.8,Below Average,58.450814916189294,779966.5089532913,492245.1862212545,6.495120197803983,64.51,2.53,74.41,11.01,120085.0
08501,Monmouth County,50.7,Below Average,75.31984466040977,1015757.1069340528,579373.7205856811,7.503561401596016,60.1,5.72,91.5,11.48,135370.0
08836,Somerset County,50.6,Below Average,50.63935523803662,1181170.7809975108,784105.0428893921,6.771176392003662,71.37,0.62,95.43,35.48,174441.0
08758,Ocean County,50.6,Below Average,80.7552105358714,679346.6450435745,375837.93188011926,10.186328870682757,28.45,6.63,86.7,31.88,66692.0
07424,Passaic County,50.6,Below Average,76.3007416847393,622941.2519428189,353340.11983725027,8.103090026182329,34.96,6.99,66.5,19.76,76877.0
08734,Ocean County,50.5,Below Average,85.82381936825779,755604.4070252163,406624.08597241854,6.568188517256748,38.28,1.13,92.95,16.39,115040.0
08512,Middlesex County,50.5,Below Average,51.35637935906697,1153320.2266669122,761989.8358765958,10.195907092426467,57.55,8.8,59.01,23.51,113116.0
08534,Mercer County,50.3,Below Average,48.40795259874196,946136.242158791,637523.9504293326,7.0703211986338985,72.33,2.2,84.69,19.54,133818.0
08820,Middlesex County,50.3,Below Average,50.38991583325674,1045665.5217095636,695302.9502782184,7.894734820496361,67.77,5.15,73.69,17.01,132451.0
08805,Somerset County,50.2,Below Average,73.35480187886584,633352.4889122166,365350.41547610593,7.705018113287307,33.75,8.01,49.98,34.04,82200.0
08638,Mercer County,50.1,Below Average,97.71765619439225,421430.74414758314,213147.75435798228,7.385229639485194,26.03,18.85,58.04,34.09,57064.0
07401,Bergen County,50.1,Below Average,52.269473389703705,1044486.665065572,685946.19907328,6.887890907245217,68.49,2.84,86.1,26.52,151641.0
07645,Bergen County,50.1,Below Average,58.32681260961113,900512.9600318056,568768.4512743993,8.36425999918082,58.2,6.6,84.72,34.67,107662.0
07439,Sussex County,50.0,Below Average,104.29668772407466,414100.34496808983,202695.57454958756,5.246824096194945,23.25,1.63,82.47,28.3,78924.0
07628,Bergen County,50.0,Below Average,85.98181756545885,650148.8265768079,349576.5527444526,6.001392249608226,44.86,5.46,72.94,17.62,108333.0
08807,Somerset County,50.0,Below Average,48.968820162498886,943794.0358590764,633551.3933919611,8.461940178412648,54.14,3.62,82.88,28.32,111534.0
07670,Bergen County,49.7,Below Average,47.48299361751267,1218495.322180432,826193.7815966216,8.278046429117857,76.47,6.15,77.97,17.08,147196.0
08741,Ocean County,49.7,Below Average,94.00679258199533,714988.5716660782,368537.9064054648,7.428452692634578,41.17,13.47,91.25,48.81,96250.0
08244,Atlantic County,49.6,Below Average,81.42333876008848,558191.1723322921,307673.29944822355,8.29407388309498,27.17,11.16,51.28,30.08,67300.0
07601,Bergen County,49.6,Below Average,78.95564883631829,460743.9942388605,257462.67146910785,7.772727942353029,34.52,14.28,34.57,25.1,59277.0
07440,Morris County,49.6,Below Average,88.38281392978722,664404.995987544,352688.75229519425,4.930063932947063,42.52,3.45,82.29,32.84,134766.0
07677,Bergen County,49.6,Below Average,60.017740158754066,1194241.1247434246,746317.9542209598,5.68475101982799,72.88,2.62,90.35,41.54,210078.0
07823,Warren County,49.5,Below Average,93.38182979742747,379483.00416310545,196235.08814691837,7.46778581870091,20.51,6.51,72.25,28.6,50816.0
07731,Monmouth County,49.5,Below Average,116.3364582562505,643493.9669388105,297450.5416819721,4.969027010901928,40.82,6.22,90.04,33.71,129501.0
07506,Passaic County,49.3,Below Average,73.73499250853385,620022.8734070956,356878.5219688199,6.618872414273771,34.69,5.07,59.95,29.92,93675.0
07940,Morris County,49.2,Below Average,41.70673470044732,997111.2036566762,703644.1886579782,8.288263097292495,67.03,6.03,70.86,19.46,120304.0
07010,Bergen County,49.1,Below Average,84.4037159033363,625884.1158455828,339409.70916967245,6.59102902112029,42.41,11.29,49.84,23.37,94960.0
08535,Monmouth County,49.1,Below Average,73.59825026734784,1168237.5202384891,672954.6631025136,6.114250006481929,57.26,2.0,90.95,7.95,191068.0
07928,Morris County,49.1,Below Average,52.17429123558581,1267114.8057682354,832673.3743787083,5.66822549964095,81.54,1.94,83.51,28.34,223547.0
08823,Somerset County,49.1,Below Average,75.85321637117117,614416.555246285,349391.7074279971,6.3928473129360635,60.42,9.61,69.33,19.61,96110.0
08026,Camden County,49.0,Below Average,143.6670576770079,368955.4116821939,151417.84663040566,4.956147059295496,32.36,2.94,93.22,14.81,74444.0
07857,Morris County,48.8,Below Average,84.45891846172893,469427.87841809704,254489.12003433044,6.588461451482064,36.35,13.79,52.26,36.57,71250.0
08071,Gloucester County,48.8,Below Average,90.71734010494227,426183.36617788905,223463.3546920178,5.731892004060214,33.23,4.88,76.77,28.32,74353.0
08648,Mercer County,48.8,Below Average,53.14483059056905,673562.7225347863,439820.73696992657,7.915885797799816,51.53,6.15,68.04,26.96,85090.0
07470,Passaic County,48.7,Below Average,68.86395419628323,720437.9706658112,426638.10290051135,5.642527965741003,56.51,3.37,78.09,25.28,127680.0
07446,Bergen County,48.6,Below Average,60.029101290049994,840144.3541929657,524994.7337204741,6.117659917957094,66.74,2.38,88.28,22.96,137331.0
07656,Bergen County,48.6,Below Average,54.91820725436203,817635.283435191,527785.1441262201,7.506957439474013,50.13,3.18,78.13,19.28,108917.0
07934,Somerset County,48.5,Below Average,50.034552112475914,980602.3142412268,653584.3247001542,6.596231118055353,63.72,1.94,80.04,18.42,148661.0
08857,Middlesex County,48.5,Below Average,72.16624353336798,777904.3314677897,451833.2487849293,7.623598148431381,38.36,6.57,66.5,19.36,102039.0
08223,Cape May County,48.5,Below Average,70.75014948849426,634093.9165217249,371357.75190899754,7.852556241755107,47.72,5.04,87.85,14.1,80750.0
07828,Morris County,48.4,Below Average,76.48511027454067,543397.6787173934,307900.01370205265,6.852343333846905,37.87,7.28,47.89,17.78,79301.0
07746,Monmouth County,48.3,Below Average,78.39135248914559,845046.9734313391,473704.0005808336,5.068507862836042,66.7,2.58,96.63,4.08,166725.0
08007,Camden County,48.1,Below Average,95.00625521377528,336393.76319189905,172504.08856019925,5.7874195817961125,23.8,6.17,63.99,36.47,58125.0
08731,Ocean County,48.1,Below Average,78.98307828684268,676535.6738717121,377988.6234761698,10.374722801283731,24.43,6.28,90.67,33.48,65210.0
08514,Monmouth County,48.1,Below Average,74.55900054899764,1028753.571440959,589344.3295421448,11.482009123530464,31.67,5.02,89.07,4.95,89597.0
07456,Passaic County,48.0,Below Average,87.8496004509183,584844.6169999187,311336.6307918914,4.77872792417305,44.57,1.7,95.28,28.5,122385.0
07931,Somerset County,48.0,Below Average,33.33395986615067,1387253.9775014634,1040435.5941232672,7.025600396549443,67.93,2.36,79.13,8.3,197457.0
07442,Passaic County,48.0,Below Average,103.73747425451423,543561.250982734,266794.9295885071,5.526917181668504,39.3,7.17,72.27,8.81,98348.0
08055,Burlington County,47.9,Below Average,69.99177605249787,793454.7840953121,466760.6883819325,5.191102225695373,62.21,2.28,87.8,22.57,152849.0
07430,Bergen County,47.7,Below Average,51.939988992141686,694125.032912148,456841.57114691386,6.845076997309285,59.07,4.38,78.87,32.54,101405.0
07444,Morris County,47.6,Below Average,78.27316397229379,686554.8059750708,385113.9401339011,6.157276539421099,51.29,6.98,81.7,22.76,111503.0
07407,Bergen County,47.6,Below Average,75.53314509996115,603513.7880421364,343817.5665903168,7.748581766432606,28.58,7.93,55.99,25.43,77887.0
07435,Morris County,47.6,Below Average,75.53904538551063,604860.5540487234,344573.2274095242,6.554693419399034,44.42,5.24,84.39,26.98,92279.0
08611,Mercer County,47.4,Below Average,124.97343706897188,247608.00467197876,110060.99559925718,6.768944906287008,10.23,26.51,33.37,31.85,36580.0
08559,Hunterdon County,47.3,Below Average,27.57523506535806,909217.73921005,712691.4081281126,7.893748495511885,49.59,2.94,80.08,27.96,115182.0
07801,Morris County,47.3,Below Average,84.45180720256309,491303.92902286025,266358.9674040522,7.79946547216885,18.4,7.56,49.57,19.97,62992.0
07640,Bergen County,47.2,Below Average,64.1464583508794,942309.1017246963,574066.0573439951,6.912833711566002,61.13,4.28,88.89,14.77,136313.0
08902,Middlesex County,47.2,Below Average,62.12628568210478,701806.2902103188,432876.3144468824,7.167578591522344,50.43,8.22,55.76,22.57,97914.0
07302,Hudson County,47.0,Below Average,51.355654097848294,908891.3341105394,600500.4170659921,6.304215340777262,77.46,6.8,25.72,12.52,144172.0
08002,Camden County,47.0,Below Average,107.67595870778281,418358.8198368268,201447.8818058532,4.467211453554439,42.03,9.44,66.48,21.06,93651.0
07730,Monmouth County,46.9,Below Average,98.62627280594471,593187.5532726859,298645.0608435987,5.866290405987914,35.28,5.2,87.24,15.69,101118.0
08887,Hunterdon County,46.8,Below Average,69.28574432925387,456804.4499215216,269842.24320333527,5.5241673913017175,47.28,1.43,76.47,7.03,82692.0
07718,Monmouth County,46.7,Below Average,102.27171889895253,601214.3376593315,297231.04195286735,3.932126892826142,43.71,2.64,92.52,6.7,152898.0
07310,Hudson County,46.6,Below Average,27.12330093950846,1158282.973573749,911149.2267848812,7.851914189469271,87.98,16.45,14.6,18.19,147516.0
08562,Burlington County,46.6,Below Average,68.24016861313595,690128.9899734007,410204.6471198772,10.7056495093913,28.48,8.75,60.04,23.07,64464.0
08757,Ocean County,46.6,Below Average,93.93045493886342,432014.35795702896,222767.67106704385,11.440452252450319,13.35,9.33,90.31,34.32,37762.0
07631,Bergen County,46.4,Below Average,68.6201825439208,602033.2450591294,357035.1045624783,6.961129040401566,45.54,10.11,53.14,27.17,86485.0
07648,Bergen County,46.4,Below Average,50.723414893669826,872009.044326261,578549.1557110973,6.62807205921316,53.2,2.5,83.55,30.0,131563.0
07974,Union County,46.4,Below Average,60.37650630623186,943681.8459349988,588416.512910613,6.812652747529211,58.72,5.25,80.27,18.07,138519.0
08822,Hunterdon County,46.4,Below Average,53.13744460226882,848058.0771248321,553788.8393837464,7.312043154696305,53.29,6.33,78.38,35.6,115981.0
07850,Morris County,46.3,Below Average,94.1483746947443,503640.7105430958,259410.2120787569,5.575934530613079,34.23,5.87,85.71,32.39,90324.0
07927,Morris County,46.3,Below Average,50.007667929030795,722609.3599084589,481714.94823206513,5.601622945026813,58.69,1.67,58.31,5.02,129000.0
07920,Somerset County,46.2,Below Average,25.3362630159452,892665.8983037141,712216.7813397705,7.093826921364258,71.16,3.59,86.91,24.35,125837.0
07675,Bergen County,46.2,Below Average,52.87572831184257,875193.4331949457,572486.8446151818,6.63326840378161,57.35,4.32,75.42,24.37,131940.0
08502,Somerset County,46.2,Below Average,53.912605994897646,1236386.4689018703,803304.2263886154,5.533316933557716,76.91,2.31,82.0,12.35,223444.0
08525,Mercer County,46.2,Below Average,43.768287482773424,905777.2033035328,630025.7304046031,6.0273440111229375,63.4,1.78,83.56,30.91,150278.0
07663,Bergen County,46.1,Below Average,79.77507546973968,648264.3740225816,360597.47010463616,5.260263668856859,35.0,4.93,67.13,27.79,123238.0
08505,Burlington County,46.0,Below Average,68.04421720968882,608932.2123193705,362364.2767543337,6.357878929161486,42.43,3.07,73.61,7.32,95776.0
08901,Middlesex County,45.9,Below Average,69.75231683650928,575564.6309646246,339061.42884574505,14.989052604615344,20.48,34.86,20.96,39.35,38399.0
08826,Hunterdon County,45.9,Below Average,50.33296977877784,751068.0408997582,499603.0092434087,8.131874285680734,40.68,2.91,76.75,15.24,92361.0
08210,Cape May County,45.8,Below Average,74.85576264163959,610933.1940676413,349392.65646035713,8.526037179089265,28.17,8.27,81.48,33.59,71655.0
08054,Burlington County,45.8,Below Average,68.37592694791283,594579.0475793238,353125.92385208193,5.186986256351567,56.31,4.2,76.21,26.26,114629.0
08853,Somerset County,45.7,Below Average,49.97648032606236,1045671.3419862963,697223.5511280921,8.021904857511172,52.56,6.01,78.85,24.35,130352.0
07642,Bergen County,45.7,Below Average,66.19223608638097,812228.4520984826,488728.2770997283,7.118753798070787,52.46,6.38,86.76,25.49,114097.0
07463,Bergen County,45.6,Below Average,65.3166862943906,715085.2161971005,432554.7724345864,6.610142505057317,47.15,3.06,87.69,20.43,108180.0
08034,Camden County,45.6,Below Average,95.244252720515,436172.62015613104,223398.44276005204,3.920864227788744,53.45,8.04,77.33,17.2,111244.0
07843,Sussex County,45.4,Below Average,131.81484370452628,435406.3847922585,187825.066692982,4.457933703207315,27.71,4.44,85.4,17.16,97670.0
07418,Sussex County,45.3,Below Average,88.48091458359491,445093.2824291072,236147.6669467771,2.222177589313352,48.99,0.99,99.32,0.0,200296.0
08201,Atlantic County,45.3,Below Average,79.16842355088237,421941.19305808353,235499.75196285392,6.798594864219963,29.07,7.88,65.97,23.29,62063.0
08830,Middlesex County,45.3,Below Average,62.865408988635785,629179.4611333905,386318.657252316,6.593099246918061,44.68,6.07,71.39,33.48,95430.0
08690,Mercer County,45.2,Below Average,68.24695063451323,609650.4230938596,362354.51566561667,5.797470692613587,44.64,2.95,83.33,26.79,105158.0
07512,Passaic County,45.1,Below Average,76.442089486344,644284.8019920118,365153.69086120307,7.280876957758073,34.13,7.72,79.96,23.53,88490.0
08721,Ocean County,45.1,Below Average,91.38314866584305,700108.5708457008,365815.1596555126,6.708526852422848,27.69,7.82,85.05,34.66,104361.0
08824,Middlesex County,45.1,Below Average,61.94550148614013,890864.1136523617,550101.1793949738,6.0558097305559935,64.77,3.24,90.55,15.93,147109.0
07676,Bergen County,45.1,Below Average,56.17363358388317,794400.5669688289,508664.97035310674,6.978526524960064,54.02,1.95,91.87,10.27,113835.0
07960,Morris County,45.0,Below Average,51.69111916771685,861145.3734886012,567696.6312948606,6.320333016430101,65.64,6.49,62.64,20.57,136250.0
08759,Ocean County,44.9,Below Average,76.9448492422674,449113.91194699635,253815.7589046763,12.144778581584541,18.7,7.67,86.6,25.22,36980.0
08021,Camden County,44.9,Below Average,113.45242428670082,280950.0164280054,131621.84377472542,5.222216331679128,23.49,10.36,52.99,26.94,53799.0
08062,Gloucester County,44.9,Below Average,71.6016052183036,773049.6025412298,450490.8922954374,6.3143202742937055,45.81,3.93,89.45,22.32,122428.0
08045,Camden County,44.9,Below Average,115.8554941825241,296043.13474716066,137148.76050216777,4.636540873095703,27.9,14.69,62.8,51.43,63850.0
08833,Hunterdon County,44.8,Below Average,45.84422032991821,1044896.25007996,716446.8003711574,7.822484952985267,55.53,3.43,86.06,12.68,133576.0
08029,Camden County,44.7,Below Average,107.56828724123322,320526.9584848424,154420.0044934273,5.120238953431987,17.62,4.8,81.17,32.77,62600.0
08312,Gloucester County,44.6,Below Average,97.79773252273985,419740.4278006542,212206.8956237396,6.664662238816358,17.48,11.1,74.54,43.98,62980.0
07871,Sussex County,44.6,Below Average,75.58377089281018,592144.6669444162,337243.3932438476,4.299720927295949,56.33,2.23,90.12,15.92,137717.0
07856,Morris County,44.6,Below Average,58.819023040732475,493028.9817875774,310434.46329545154,5.384587462048834,42.5,0.95,73.05,26.92,91563.0
07074,Bergen County,44.5,Below Average,72.34051303178921,640609.4586935281,371711.4724936231,10.098197589670672,18.6,6.64,80.65,29.59,63438.0
08827,Hunterdon County,44.5,Below Average,58.65658519253767,797680.516233185,502771.7666210702,7.135335094622963,44.18,4.13,89.94,33.12,111793.0
08005,Ocean County,44.4,Below Average,101.54217004563057,486922.9791465101,241598.55926740656,5.2613020178340975,33.51,7.45,89.25,37.05,92548.0
08872,Middlesex County,44.3,Below Average,53.225690063865095,671912.5785370199,438511.70013133175,9.066422595291053,30.37,5.44,66.24,22.52,74110.0
08854,Middlesex County,44.3,Below Average,65.67517032706827,724230.2014438562,437138.6490891269,5.876774655489112,49.48,5.26,65.79,13.78,123236.0
07419,Sussex County,44.2,Below Average,91.1584991417449,388664.57769002585,203320.5844548033,4.393229014570368,36.23,6.19,77.78,33.08,88469.0
07480,Passaic County,44.1,Below Average,89.21187836635532,477839.0651137424,252541.79031431745,4.189512740353356,39.77,3.23,89.85,24.75,114056.0
08049,Camden County,44.1,Below Average,110.91554542420468,311424.45580315986,147653.62845910966,4.1911077948370234,26.07,6.34,72.3,25.44,74306.0
08061,Gloucester County,43.9,Below Average,76.17611018284299,577278.9497345249,327671.5265965405,4.001711861626564,52.68,1.86,88.1,0.0,144258.0
08904,Middlesex County,43.9,Below Average,40.442608705372145,716996.5949548125,510526.400473638,7.0299986759107425,70.21,9.25,38.86,12.22,101991.0
07420,Passaic County,43.9,Below Average,110.15199973474645,484255.3465110218,230430.99619430135,4.529348982939922,33.42,9.24,69.67,21.86,106915.0
08022,Burlington County,43.9,Below Average,82.004446699281,517900.5263293976,284553.77641685033,4.964394489512356,41.98,2.06,94.71,16.83,104323.0
08028,Gloucester County,43.8,Below Average,96.72111278408038,357819.6886566653,181891.858780509,5.614443115807841,30.14,19.13,68.4,36.96,63732.0
08106,Camden County,43.6,Below Average,77.25385919423093,447893.0451905712,252684.50979099967,6.412763375387596,28.93,5.87,67.68,13.86,69844.0
08863,Middlesex County,43.5,Below Average,73.33881285210957,591087.5029468002,341001.24099217664,6.766343887116089,32.8,6.29,71.95,20.29,87357.0
07821,Sussex County,43.5,Below Average,89.39880197743173,508264.8604136416,268356.9563836022,4.817402426531587,35.28,2.67,91.95,19.92,105506.0
07852,Morris County,43.4,Below Average,59.30590579325036,515247.506924514,323432.77191067237,6.283506182006269,44.92,3.89,86.05,36.87,82000.0
08859,Middlesex County,43.4,Below Average,57.43229619370997,630100.5533473828,400235.8909712439,6.990243547230784,39.92,4.45,63.2,10.37,90140.0
08889,Hunterdon County,43.2,Below Average,41.50850188491278,891560.4541812455,630040.2041612604,6.634276039953608,55.87,2.9,91.69,38.59,134387.0
08551,Hunterdon County,43.2,Below Average,46.53196177709792,954137.2036469524,651146.1336321769,6.905380961888013,52.55,1.32,92.85,20.31,138173.0
08036,Burlington County,43.2,Below Average,74.87828980723255,506106.0548996898,289404.7371217822,5.689013903685729,30.37,2.03,92.86,37.01,88962.0
08733,Ocean County,43.1,Below Average,86.36270386342343,446885.97046561766,239793.6718030876,7.177507475918179,14.22,10.94,67.47,37.89,62262.0
07866,Morris County,43.0,Below Average,70.5230143775347,552533.4456083649,324022.79986973864,5.581766111470617,39.14,3.09,84.89,27.63,98989.0
07758,Monmouth County,43.0,Below Average,102.9197305016762,595987.1522231213,293705.8662307844,6.416812758784238,28.02,7.65,87.77,5.08,92879.0
07460,Sussex County,43.0,Below Average,93.89146723175999,427379.08143578185,220421.8099628553,4.157869415065784,33.59,1.71,95.45,19.3,102788.0
08810,Middlesex County,42.9,Below Average,44.798863757152596,799858.6357575548,552392.8952225941,5.875697023121684,71.0,1.83,87.8,10.23,136130.0
