geoid,NAME,geo_type,state_fips,place_fips,zcta,acs_year,pop_total,age_median,race_white,race_black,race_asian,race_hispanic,households,avg_household_size,income_median_hh,income_per_capita,poverty_count,poverty_universe,gini_index,housing_units_total,housing_occupied,housing_vacant,housing_owner_occ,housing_renter_occ,home_value_median,gross_rent_median,rent_burden_30_34pct,rent_burden_35_39pct,rent_burden_40_49pct,rent_burden_50plus_pct,rent_burden_universe,gross_rent_pct_income,edu_total_25plus,edu_hs_grad,edu_some_college,edu_associates,edu_bachelors,edu_masters,edu_professional,edu_doctorate,labor_force,employed,unemployed,labor_force_universe,commute_total,commute_car_alone,commute_carpool,commute_transit,commute_wfh,travel_time_aggregate,travel_time_universe,poverty_rate,unemployment_rate_acs,pct_bachelors_plus,homeownership_rate,vacancy_rate,rent_burden_30plus_pct,rent_burden_severe_pct,avg_commute_minutes,pct_transit_commute,pct_wfh,diversity_index
3444880,"Maywood borough, New Jersey",place,34,44880,,2023,10042,45.6,5471,661,1758,2628,3814,2.62,119306.0,53876.0,281,9997,0.3864,3908,3814,94,2625,1189,495700.0,1932.0,75,110,60,249,1189,27.7,7542,1736,392,529,1948,1047,244,45,5600,5194,406,8404,5032,3300,374,553,635,129600.0,4397,2.81,7.25,43.54,68.83,2.41,41.55,20.94,29.5,10.99,12.62,0.5997
3445210,"Medford Lakes borough, New Jersey",place,34,45210,,2023,4267,46.1,3897,0,130,108,1464,2.91,151190.0,61788.0,54,4267,0.3909,1516,1464,52,1340,124,368200.0,2136.0,8,14,10,12,124,27.9,3035,389,219,272,969,605,172,72,2118,2042,76,3421,2042,1674,10,36,313,57155.0,1729,1.27,3.59,59.9,91.53,3.43,35.48,9.68,33.1,1.76,15.33,0.1643
3445330,"Mendham borough, New Jersey",place,34,45330,,2023,4977,46.6,4128,2,327,279,1792,2.67,223750.0,114107.0,106,4855,0.4771,1823,1792,31,1535,257,764000.0,3250.0,16,19,52,8,257,27.6,3507,284,95,127,1411,940,404,21,2665,2579,86,4031,2488,1491,47,90,767,57020.0,1721,2.18,3.23,79.16,85.66,1.7,36.96,3.11,33.1,3.62,30.83,0.3046
3445450,"Menlo Park Terrace CDP, New Jersey",place,34,45450,,2023,2952,40.1,1128,245,863,735,900,3.28,111111.0,42383.0,176,2940,0.4313,931,900,31,809,91,379100.0,1879.0,0,0,10,60,91,51.0,2079,587,172,119,473,261,43,8,1570,1462,108,2292,1427,882,158,161,154,37975.0,1273,5.99,6.88,37.76,89.89,3.33,76.92,65.93,29.8,11.28,10.79,0.6996
3445480,"Mercerville CDP, New Jersey",place,34,45480,,2023,13693,41.9,10636,1053,516,2424,4903,2.72,125678.0,48985.0,372,13401,0.355,5184,4903,281,4110,793,330500.0,1704.0,47,32,88,191,793,25.3,9760,2412,456,1040,2878,1102,208,77,7084,6752,332,11198,6623,4734,532,91,1157,123905.0,5466,2.78,4.69,43.7,83.83,5.42,45.15,24.09,22.7,1.37,17.47,0.358
3445510,"Merchantville borough, New Jersey",place,34,45510,,2023,3815,36.8,2487,320,112,960,1501,2.53,91607.0,45634.0,637,3815,0.4528,1634,1501,133,932,569,316300.0,1097.0,24,30,63,188,569,34.3,2538,618,65,145,604,252,65,19,2182,2109,73,3056,1999,1379,201,59,352,44450.0,1647,16.7,3.35,37.04,62.09,8.14,53.6,33.04,27.0,2.95,17.61,0.5038
3445690,"Metuchen borough, New Jersey",place,34,45690,,2023,14982,39.4,9609,764,2522,1149,5433,2.76,157779.0,69414.0,658,14943,0.4267,5621,5433,188,4054,1379,565400.0,2019.0,154,36,132,186,1379,27.5,10317,1135,425,677,3603,2420,516,356,8151,7718,433,11360,7530,3888,393,1328,1758,217015.0,5772,4.4,5.31,66.83,74.62,3.34,36.84,13.49,37.6,17.64,23.35,0.5518
3445780,"Mickleton CDP, New Jersey",place,34,45780,,2023,1734,46.6,1721,13,0,10,723,2.4,125430.0,60786.0,31,1734,0.3697,791,723,68,723,0,347900.0,,0,0,0,0,0,,1324,352,48,120,498,190,0,0,749,749,0,1419,749,586,0,0,163,12235.0,586,1.79,0.0,51.96,100.0,8.6,,,20.9,0.0,21.76,0.0148
3445870,"Middlebush CDP, New Jersey",place,34,45870,,2023,2017,49.7,899,397,615,152,643,2.98,178125.0,61676.0,98,1963,0.2969,657,643,14,604,39,475500.0,,0,0,0,32,39,,1417,216,41,157,377,395,37,9,821,730,91,1537,730,453,25,17,214,16090.0,516,4.99,11.08,57.73,93.93,2.13,82.05,82.05,31.2,2.33,29.32,0.664
3445900,"Middlesex borough, New Jersey",place,34,45900,,2023,14518,44.3,8814,1034,1692,3821,5567,2.6,107063.0,50637.0,1155,14509,0.4006,5703,5567,136,4042,1525,414600.0,1493.0,96,197,68,278,1525,29.1,10731,3211,721,915,2466,844,287,103,8310,7878,385,11838,7708,6220,500,124,702,179960.0,7006,7.96,4.63,34.48,72.61,2.38,41.9,18.23,25.7,1.61,9.11,0.5435
3446110,"Midland Park borough, New Jersey",place,34,46110,,2023,6996,42.7,6185,85,150,774,3001,2.32,140063.0,73397.0,112,6987,0.4198,3112,3001,111,2086,915,586200.0,1837.0,61,60,77,81,915,23.2,5114,867,282,210,1705,934,156,29,3757,3455,302,5820,3428,2404,210,149,596,78380.0,2832,1.6,8.04,55.22,69.51,3.57,30.49,8.85,27.7,4.35,17.39,0.2056
3446260,"Milford borough, New Jersey",place,34,46260,,2023,1306,43.1,1198,24,23,61,541,2.4,88295.0,43878.0,89,1306,0.3931,578,541,37,397,144,304100.0,1476.0,10,31,0,16,144,28.3,956,193,86,131,250,98,16,16,673,625,48,1070,625,432,58,12,110,17525.0,515,6.81,7.13,39.75,73.38,6.4,39.58,11.11,34.0,1.92,17.6,0.1557
3446470,"Millington CDP, New Jersey",place,34,46470,,2023,3002,46.0,2477,0,192,215,1031,2.91,202604.0,82292.0,97,3002,0.3848,1067,1031,36,932,99,746800.0,3110.0,8,0,37,6,99,33.4,2234,454,82,108,790,446,91,56,1638,1455,183,2509,1455,971,119,26,296,35520.0,1159,3.23,11.17,61.91,90.4,3.37,51.52,6.06,30.6,1.79,20.34,0.31
3446590,"Millstone borough, New Jersey",place,34,46590,,2023,606,42.3,368,22,8,169,199,2.98,139209.0,50715.0,27,605,0.2698,203,199,4,176,23,486200.0,1292.0,0,0,2,1,23,9.0,418,86,10,16,149,29,6,19,385,361,24,518,359,192,131,3,28,10715.0,331,4.46,6.23,48.56,88.44,1.97,13.04,4.35,32.4,0.84,7.8,0.552
3446620,"Milltown borough, New Jersey",place,34,46620,,2023,6994,40.3,5487,320,240,735,2564,2.73,119958.0,53009.0,80,6994,0.3648,2632,2564,68,1949,615,423000.0,1500.0,0,159,85,107,615,38.2,4932,910,480,543,1593,443,33,64,4015,3823,192,5413,3803,3046,135,154,411,98290.0,3392,1.14,4.78,43.25,76.01,2.58,57.07,17.4,29.0,4.05,10.81,0.3702
3446680,"Millville city, New Jersey",place,34,46680,,2023,27432,42.6,17986,4501,552,4803,11342,2.4,67190.0,48156.0,3550,27273,0.6165,11875,11342,533,7157,4185,199300.0,1207.0,326,240,267,1447,4185,35.1,19274,6077,2092,1396,2434,897,187,47,13532,12429,1071,21948,12294,9593,1456,96,624,278125.0,11670,13.02,7.91,18.5,63.1,4.49,54.48,34.58,23.8,0.78,5.08,0.5121
3446710,"Milmay CDP, New Jersey",place,34,46710,,2023,950,51.3,905,45,0,0,473,1.99,60110.0,39932.0,27,950,0.4095,473,473,0,374,99,235600.0,1247.0,24,0,0,27,99,30.9,716,224,75,66,124,0,19,18,388,316,72,780,316,178,0,0,62,6695.0,254,2.84,18.56,22.49,79.07,0.0,51.52,27.27,26.4,0.0,19.62,0.0902
3446980,"Mizpah CDP, New Jersey",place,34,46980,,2023,207,7.9,62,116,0,56,61,3.39,76094.0,15177.0,0,207,0.1383,61,61,0,61,0,241700.0,,0,0,0,0,0,,83,22,0,0,0,0,0,0,39,39,0,101,39,39,0,0,0,,39,0.0,0.0,0.0,100.0,0.0,,,,0.0,0.0,0.5231
3447006,"Money Island CDP, New Jersey",place,34,47006,,2023,23,55.9,20,0,0,0,17,1.35,,36526.0,7,23,0.401,17,17,0,17,0,,,0,0,0,0,0,,23,16,0,0,4,0,3,0,15,15,0,23,15,12,0,0,3,,12,30.43,0.0,30.43,100.0,0.0,,,,0.0,20.0,0.2439
3447130,"Monmouth Beach borough, New Jersey",place,34,47130,,2023,3201,58.3,2841,20,94,248,1503,2.13,140074.0,115245.0,74,3201,0.523,1884,1503,381,1221,282,918100.0,2169.0,61,0,18,43,282,30.2,2634,298,120,234,928,455,268,59,1769,1699,70,2891,1601,907,37,105,486,35345.0,1115,2.31,3.96,64.92,81.24,20.22,43.26,15.25,31.7,6.56,30.36,0.2054
3447190,"Monmouth Junction CDP, New Jersey",place,34,47190,,2023,9457,40.2,2671,753,5224,613,3567,2.65,125892.0,63825.0,705,9457,0.433,3624,3567,57,2261,1306,497100.0,1880.0,25,31,0,395,1306,23.6,6595,604,50,256,2544,1937,137,191,5804,5557,247,7551,5524,3656,218,178,1405,142340.0,4119,7.45,4.26,72.92,63.39,1.57,34.53,30.25,34.6,3.22,25.43,0.6045
3447380,"Monroe Manor CDP, New Jersey",place,34,47380,,2023,2308,40.1,365,0,1924,0,676,3.41,160833.0,50985.0,0,2308,0.4071,676,676,0,509,167,599300.0,1390.0,0,0,0,93,167,51.0,1326,58,14,17,615,319,37,0,1221,1221,0,1553,1182,542,145,55,440,28660.0,742,0.0,0.0,73.23,75.3,0.0,55.69,55.69,38.6,4.65,37.23,0.2801
3447524,"Montclair State University CDP, New Jersey",place,34,47524,,2023,2177,20.0,1524,293,176,248,0,,,7769.0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,103,0,0,10,81,5,0,0,1059,1012,47,2177,854,313,26,108,152,24450.0,702,,4.44,83.5,,,,,34.8,12.65,17.8,0.4723
3447610,"Montvale borough, New Jersey",place,34,47610,,2023,8625,40.7,6532,220,1139,793,3086,2.79,183664.0,75108.0,325,8603,0.4187,3188,3086,102,2596,490,688500.0,2241.0,0,30,26,191,490,43.1,6066,803,172,504,2057,948,206,234,4328,4139,189,6972,4007,2302,268,213,1184,89925.0,2823,3.78,4.37,56.79,84.12,3.2,50.41,38.98,31.9,5.32,29.55,0.3999
3447700,"Moonachie borough, New Jersey",place,34,47700,,2023,3106,38.4,1933,0,426,1711,937,3.31,108359.0,34592.0,117,2908,0.3865,985,937,48,647,290,450800.0,1131.0,29,46,0,40,290,23.5,2048,573,182,142,393,161,7,1,1665,1596,69,2408,1528,983,315,47,53,36120.0,1475,4.02,4.14,27.44,69.05,4.87,39.66,13.79,24.5,3.08,3.47,0.2904
3447895,"Moorestown-Lenola CDP, New Jersey",place,34,47895,,2023,14523,45.8,11845,903,480,1080,5524,2.58,134167.0,79661.0,981,14273,0.5217,5901,5524,377,4514,1010,533400.0,1487.0,84,70,39,317,1010,31.6,9985,1203,582,515,3511,1832,689,380,7230,6853,354,11626,6770,4776,281,202,1372,128120.0,5398,6.87,4.9,64.22,81.72,6.39,50.5,31.39,23.7,2.98,20.27,0.3243
3448030,"Morganville CDP, New Jersey",place,34,48030,,2023,5544,46.0,3347,19,1383,424,2184,2.54,134911.0,74279.0,232,5538,0.4159,2206,2184,22,1915,269,575900.0,2677.0,44,0,0,37,269,27.5,3843,425,191,568,1033,928,167,134,3308,3249,59,4693,3236,1920,370,282,607,98460.0,2629,4.19,1.78,58.86,87.68,1.0,30.11,13.75,37.5,8.71,18.76,0.5674
3448210,"Morris Plains borough, New Jersey",place,34,48210,,2023,6214,42.2,4974,151,474,488,2524,2.46,149623.0,75940.0,185,6214,0.3864,2591,2524,67,1886,638,609700.0,2686.0,75,52,46,70,638,26.0,4673,465,222,290,1766,1172,115,160,3853,3682,171,5244,3634,2308,131,151,984,73700.0,2650,2.98,4.44,68.76,74.72,2.59,38.09,10.97,27.8,4.16,27.08,0.3467
3448300,"Morristown town, New Jersey",place,34,48300,,2023,20256,34.0,11779,1867,952,5930,8907,2.22,115409.0,66773.0,1839,19920,0.4446,9318,8907,411,3213,5694,552800.0,2171.0,424,338,510,891,5694,26.9,14781,2626,389,604,4899,2550,690,360,13115,12461,654,17297,12013,7589,1053,370,2029,243225.0,9984,9.23,4.99,57.5,36.07,4.41,37.99,15.65,24.4,3.08,16.89,0.5654
3448450,"Mountain Lake CDP, New Jersey",place,34,48450,,2023,566,56.1,504,0,6,52,247,2.29,99063.0,56639.0,35,566,0.3171,302,247,55,224,23,329900.0,1795.0,0,0,6,0,23,19.6,495,172,52,18,83,31,0,0,407,401,6,525,401,322,36,10,24,11570.0,377,6.18,1.47,23.03,90.69,18.21,26.09,0.0,30.7,2.49,5.99,0.1985
3448480,"Mountain Lakes borough, New Jersey",place,34,48480,,2023,4535,43.6,3613,0,601,163,1418,3.2,250001.0,102826.0,60,4535,0.3764,1451,1418,33,1377,41,915100.0,2941.0,0,0,0,24,41,51.0,2747,206,10,57,1210,636,322,150,2146,2101,45,3234,2039,1201,71,126,625,49355.0,1414,1.32,2.1,84.38,97.11,2.27,58.54,58.54,34.9,6.18,30.65,0.3464
3448510,"Mountainside borough, New Jersey",place,34,48510,,2023,6967,48.7,5245,77,859,948,2540,2.69,210100.0,86949.0,195,6852,0.4212,2616,2540,76,2206,334,755600.0,3501.0,25,0,37,197,334,51.0,5012,592,78,294,1466,1213,427,210,3328,3258,70,5564,3238,1707,295,384,798,95035.0,2440,2.85,2.1,66.16,86.85,2.91,77.54,58.98,38.9,11.86,24.64,0.3994
3448690,"Mount Arlington borough, New Jersey",place,34,48690,,2023,5901,45.7,4822,178,123,1107,2648,2.23,99511.0,50876.0,370,5886,0.3779,3019,2648,371,1899,749,393400.0,2309.0,14,26,126,200,749,29.5,4423,950,327,463,1423,592,105,40,3325,3227,98,5027,3132,2365,224,55,488,98425.0,2644,6.29,2.95,48.84,71.71,12.29,48.87,26.7,37.2,1.76,15.58,0.2957
3448750,"Mount Ephraim borough, New Jersey",place,34,48750,,2023,4648,38.8,3987,23,0,641,1918,2.41,95137.0,44704.0,412,4622,0.42,2006,1918,88,1274,644,223800.0,1509.0,88,0,16,100,644,23.8,3428,1316,204,308,584,192,14,1,2680,2514,166,3801,2420,1737,193,67,422,48125.0,1998,8.91,6.19,23.07,66.42,4.39,31.68,15.53,24.1,2.77,17.44,0.2452
3448840,"Mount Hermon CDP, New Jersey",place,34,48840,,2023,237,50.8,207,28,0,6,96,2.47,71250.0,40100.0,28,237,0.4701,96,96,0,80,16,396900.0,,0,0,0,0,16,,180,34,15,9,30,13,3,2,115,114,0,207,115,46,60,0,9,4345.0,106,11.81,0.0,26.67,83.33,0.0,0.0,0.0,41.0,0.0,7.83,0.2225
3448930,"Mount Hope CDP, New Jersey",place,34,48930,,2023,3082,60.5,2888,63,43,52,1611,1.91,87927.0,64619.0,99,3082,0.4572,1629,1611,18,1400,211,387800.0,1745.0,30,0,12,11,211,28.1,2575,548,237,110,917,458,26,37,1295,1218,77,2724,1206,759,27,31,339,21520.0,867,3.21,5.95,55.84,86.9,1.1,25.12,5.21,24.8,2.57,28.11,0.121
3449200,"Mount Royal CDP, New Jersey",place,34,49200,,2023,1077,41.2,950,0,0,110,441,2.44,,47304.0,0,1077,0.3674,441,441,0,441,0,417400.0,,0,0,0,0,0,,805,444,0,13,158,67,39,16,421,377,44,891,377,303,23,0,51,13960.0,326,0.0,10.45,34.78,100.0,0.0,,,42.8,0.0,13.53,0.2115
3449290,"Mount Tabor CDP, New Jersey",place,34,49290,,2023,1127,48.2,814,11,111,42,493,2.29,113594.0,61802.0,0,1127,0.379,502,493,9,469,24,415600.0,,0,0,0,0,24,,894,294,53,26,160,238,24,34,595,582,13,1034,571,444,48,0,79,11520.0,492,0.0,2.18,51.01,95.13,1.79,0.0,0.0,23.4,0.0,13.84,0.4671
3449440,"Mullica Hill CDP, New Jersey",place,34,49440,,2023,4561,41.1,3509,502,187,121,1589,2.84,133750.0,49694.0,357,4561,0.3476,1602,1589,13,1338,251,427500.0,617.0,0,47,6,14,251,24.2,3020,612,154,292,1046,282,59,183,2241,2123,118,3549,2112,1410,118,15,521,45075.0,1591,7.83,5.27,51.99,84.2,0.81,26.69,5.58,28.3,0.71,24.67,0.3936
3449560,"Mystic Island CDP, New Jersey",place,34,49560,,2023,7616,56.8,6660,190,22,605,3425,2.18,71917.0,44525.0,1218,7424,0.45,4995,3425,1570,3065,360,290000.0,1786.0,0,0,38,169,360,51.0,6263,2682,567,432,1008,473,28,21,3505,3359,146,6692,3253,2660,203,117,273,117010.0,2980,16.41,4.17,24.43,89.49,31.43,57.5,46.94,39.3,3.6,8.39,0.2284
3449680,"National Park borough, New Jersey",place,34,49680,,2023,3043,40.9,2697,97,46,179,1079,2.81,81507.0,38154.0,233,3015,0.4386,1140,1079,61,906,173,207400.0,1380.0,0,33,13,71,173,49.6,2162,832,198,208,271,88,5,6,1630,1521,107,2511,1496,1148,98,81,107,44150.0,1389,7.73,6.56,17.11,83.97,5.35,67.63,41.04,31.8,5.41,7.15,0.2098
3449740,"Navesink CDP, New Jersey",place,34,49740,,2023,1904,51.9,1856,22,0,4,765,2.49,145708.0,108045.0,42,1904,0.5349,765,765,0,765,0,695300.0,,0,0,0,0,0,,1381,152,17,25,662,101,31,0,1089,995,94,1627,977,705,10,197,56,42225.0,921,2.21,8.63,57.49,100.0,0.0,,,45.8,20.16,5.73,0.0496
3449920,"Neptune City borough, New Jersey",place,34,49920,,2023,4607,40.9,2952,849,19,718,2139,2.11,82872.0,45369.0,811,4467,0.4348,2281,2139,142,1369,770,383600.0,1525.0,23,0,80,217,770,23.0,3321,833,249,192,598,364,0,0,2849,2712,137,3908,2675,2153,254,20,147,64440.0,2528,18.16,4.81,28.97,64.0,6.23,41.56,28.18,25.5,0.75,5.5,0.5312
3450010,"Nesco CDP, New Jersey",place,34,50010,,2023,626,40.4,600,0,0,5,209,3.0,,35996.0,0,626,0.5084,209,209,0,142,67,378600.0,,0,0,0,0,67,,331,72,34,16,152,0,0,0,267,267,0,494,267,210,57,0,0,,267,0.0,0.0,45.92,67.94,0.0,0.0,0.0,,0.0,0.0,0.0813
3450040,"Neshanic CDP, New Jersey",place,34,50040,,2023,625,63.3,495,21,50,32,219,2.19,145592.0,72472.0,0,480,0.4454,228,219,9,219,0,516400.0,,0,0,0,0,0,,548,184,4,0,187,64,7,0,283,270,13,586,270,262,0,0,8,9150.0,262,0.0,4.59,47.08,100.0,3.95,,,34.9,0.0,2.96,0.3626
3450100,"Neshanic Station CDP, New Jersey",place,34,50100,,2023,5403,46.7,3633,676,422,518,1920,2.81,213682.0,76098.0,11,5403,0.3195,2029,1920,109,1436,484,636200.0,2124.0,86,0,0,70,484,21.1,3659,308,109,220,1475,928,129,264,3599,3300,299,4722,3272,2515,195,14,508,86825.0,2764,0.2,8.31,76.41,74.79,5.37,32.23,14.46,31.4,0.43,15.53,0.5169
3450130,"Netcong borough, New Jersey",place,34,50130,,2023,3543,43.6,2582,421,14,704,1821,1.94,92596.0,53868.0,298,3537,0.3695,1973,1821,152,963,858,344300.0,1396.0,43,30,82,301,858,33.1,2739,665,255,217,913,119,24,8,2135,2092,43,3092,1915,1375,146,0,379,45435.0,1536,8.43,2.01,38.85,52.88,7.7,53.15,35.08,29.6,0.0,19.79,0.4153
3451000,"Newark city, New Jersey",place,34,51000,,2023,307188,34.8,50749,143359,5731,114280,113748,2.59,48416.0,25509.0,72937,295715,0.4909,121604,113748,7856,27434,86314,337800.0,1330.0,7427,5699,8298,26109,86314,34.5,199926,65897,9621,11038,24446,7878,1325,1227,148640,132414,16147,239845,126689,63860,13991,23586,7740,3946845.0,118949,24.66,10.86,17.44,24.12,6.46,55.07,30.25,33.2,18.62,6.11,0.6162
3451210,"New Brunswick city, New Jersey",place,34,51210,,2023,55744,24.5,20790,7309,4798,28503,15905,3.02,60248.0,25693.0,15130,47913,0.5129,17071,15905,1166,3462,12443,316800.0,1790.0,1057,647,959,4048,12443,34.7,27371,6740,829,1103,3502,1873,779,415,28869,27003,1866,45211,25681,10701,3510,1177,2617,564035.0,23064,31.58,6.46,24.0,21.77,6.83,53.93,32.53,24.5,4.58,10.19,0.5749
3451360,"New Egypt CDP, New Jersey",place,34,51360,,2023,1949,42.6,1643,0,0,306,901,2.16,67633.0,35315.0,195,1949,0.3887,952,901,51,480,421,356200.0,1479.0,0,27,0,235,421,51.0,1493,522,86,116,249,110,21,0,1031,934,97,1695,934,909,25,0,0,31980.0,934,10.01,9.41,25.45,53.27,5.36,62.23,55.82,34.2,0.0,0.0,0.2647
3451390,"Newfield borough, New Jersey",place,34,51390,,2023,1811,43.0,1582,83,0,295,664,2.72,105000.0,45132.0,71,1808,0.3447,664,664,0,605,59,238600.0,1438.0,5,0,21,12,59,41.7,1272,404,107,87,318,137,2,6,1019,1009,10,1503,993,814,103,0,69,29800.0,924,3.93,0.98,36.4,91.11,0.0,64.41,20.34,32.3,0.0,6.95,0.2083
3451420,"Newfoundland CDP, New Jersey",place,34,51420,,2023,1281,49.8,1239,10,0,37,591,2.16,127674.0,57333.0,6,1280,0.2687,631,591,40,481,110,439600.0,1217.0,0,19,0,24,110,19.4,1025,398,0,55,268,68,14,0,726,726,0,1136,726,518,6,0,104,16470.0,622,0.47,0.0,34.15,81.39,6.34,39.09,21.82,26.5,0.0,14.33,0.0636
3451450,"New Gretna CDP, New Jersey",place,34,51450,,2023,249,39.3,232,3,2,4,77,3.23,93438.0,28638.0,27,249,0.3417,93,77,16,67,10,289700.0,,0,0,0,5,10,,159,45,0,4,43,7,8,0,100,91,9,180,91,79,5,0,2,2065.0,89,10.84,9.0,36.48,87.01,17.2,50.0,50.0,23.2,0.0,2.2,0.1314
3451660,"New Milford borough, New Jersey",place,34,51660,,2023,16882,39.5,9042,893,3467,3736,6157,2.71,113513.0,51201.0,773,16700,0.4066,6428,6157,271,3860,2297,554800.0,1722.0,152,167,294,484,2297,29.5,11746,2145,875,1090,3815,1411,290,119,9515,8907,608,13392,8606,5410,925,674,1201,219685.0,7405,4.63,6.39,47.97,62.69,4.22,47.76,21.07,29.7,7.83,13.96,0.6192
3451750,"Newport CDP, New Jersey",place,34,51750,,2023,551,60.8,520,6,8,23,267,2.06,64327.0,32114.0,111,551,0.3913,312,267,45,235,32,197500.0,1594.0,0,3,0,9,32,29.3,428,186,11,25,23,30,0,0,226,208,18,451,200,193,0,0,7,4915.0,193,20.15,7.96,12.38,88.01,14.42,37.5,28.12,25.5,0.0,3.5,0.1073
3451810,"New Providence borough, New Jersey",place,34,51810,,2023,13577,44.7,9549,207,2244,983,5201,2.58,162877.0,86023.0,285,13492,0.445,5500,5201,299,3932,1269,734300.0,1906.0,82,48,49,246,1269,22.6,9625,1346,454,554,3279,2263,495,377,6455,6239,216,10605,6098,3398,208,723,1664,151480.0,4434,2.11,3.35,66.64,75.6,5.44,33.49,19.39,34.2,11.86,27.29,0.4725
3451930,"Newton town, New Jersey",place,34,51930,,2023,8336,42.2,7054,645,59,1089,3439,2.28,73679.0,38866.0,1190,7923,0.4425,3794,3439,355,2015,1424,282300.0,1383.0,49,29,126,534,1424,34.7,6158,1822,315,743,1340,433,60,24,4306,3960,346,6988,3913,3167,245,10,320,93355.0,3593,15.02,8.04,30.16,58.59,9.36,51.83,37.5,26.0,0.26,8.18,0.2608
3451990,"Newtonville CDP, New Jersey",place,34,51990,,2023,915,29.3,457,265,14,185,327,2.8,108470.0,34307.0,63,915,0.1687,375,327,48,327,0,211000.0,,0,0,0,0,0,,685,145,65,125,231,0,0,0,561,530,31,719,530,456,28,0,46,15015.0,484,6.89,5.53,33.72,100.0,12.8,,,31.0,0.0,8.68,0.6256
3452020,"New Vernon CDP, New Jersey",place,34,52020,,2023,791,50.2,732,0,0,71,310,2.55,,108632.0,92,791,0.6064,310,310,0,185,125,1606500.0,3205.0,0,0,0,79,125,51.0,533,40,12,23,229,109,62,0,298,298,0,591,287,213,0,32,42,8920.0,245,11.63,0.0,75.05,59.68,0.0,63.2,63.2,36.4,11.15,14.63,0.1356
3452050,"New Village CDP, New Jersey",place,34,52050,,2023,366,51.8,304,0,0,60,171,2.14,108661.0,49054.0,84,366,0.3754,187,171,16,153,18,325000.0,1654.0,0,0,0,0,18,9.0,301,134,29,6,60,9,0,0,184,174,10,333,174,145,17,0,12,5360.0,162,22.95,5.43,22.92,89.47,8.56,0.0,0.0,33.1,0.0,6.9,0.2832
3452320,"North Arlington borough, New Jersey",place,34,52320,,2023,16368,39.6,10353,319,1619,5170,6646,2.46,101493.0,50650.0,613,16368,0.3701,6986,6646,340,3082,3564,464700.0,1706.0,336,148,241,545,3564,24.1,12232,3530,549,689,2924,1426,345,23,9566,8951,615,13620,8721,5679,601,1131,936,250925.0,7785,3.75,6.43,38.57,46.37,4.87,35.63,15.29,32.2,12.97,10.73,0.49
3452410,"North Beach Haven CDP, New Jersey",place,34,52410,,2023,2282,61.9,2081,0,57,39,1072,2.13,109353.0,80061.0,148,2282,0.5085,5739,1072,4667,932,140,1070900.0,1670.0,0,24,59,0,140,41.3,1907,445,35,84,637,373,71,37,1006,889,117,2093,852,499,17,37,251,16000.0,601,6.49,11.63,58.63,86.94,81.32,59.29,0.0,26.6,4.34,29.46,0.1675
3452620,"North Caldwell borough, New Jersey",place,34,52620,,2023,6622,46.2,5351,153,671,409,2220,2.98,203140.0,98718.0,118,6622,0.469,2353,2220,133,2132,88,906100.0,3250.0,0,18,25,0,88,37.5,4609,422,68,222,1406,1406,454,282,3613,3387,226,5141,3364,2076,139,154,995,66030.0,2369,1.78,6.26,76.98,96.04,5.65,48.86,0.0,27.9,4.58,29.58,0.3324
3452650,"North Cape May CDP, New Jersey",place,34,52650,,2023,3577,58.2,3373,89,30,78,1947,1.83,82198.0,49518.0,169,3577,0.3714,2997,1947,1050,1510,437,323900.0,1331.0,80,0,9,70,437,21.7,2905,969,152,178,582,160,64,42,1816,1632,103,3147,1690,1283,86,16,212,23345.0,1478,4.72,5.67,29.19,77.56,35.04,36.38,16.02,15.8,0.95,12.54,0.1096
3452950,"Northfield city, New Jersey",place,34,52950,,2023,8427,44.7,6570,254,780,948,3299,2.51,104042.0,56184.0,364,8267,0.4671,3447,3299,148,2897,402,275900.0,1554.0,0,16,18,148,402,39.1,6181,1227,308,683,1745,801,241,53,4703,4549,131,7143,4478,3638,170,56,327,91615.0,4151,4.4,2.79,45.95,87.81,4.29,45.27,36.82,22.1,1.25,7.3,0.37
3453040,"North Haledon borough, New Jersey",place,34,53040,,2023,8757,46.0,6330,291,501,1835,2998,2.75,131810.0,59155.0,160,8269,0.383,3080,2998,82,2797,201,517200.0,2435.0,63,54,0,12,201,32.3,6454,1732,223,275,1663,724,67,74,4636,4392,244,7362,4281,2922,342,213,661,117985.0,3620,1.93,5.26,39.17,93.3,2.66,64.18,5.97,32.6,4.98,15.44,0.4292
3453205,"North Middletown CDP, New Jersey",place,34,53205,,2023,3081,36.6,2271,240,9,746,1063,2.9,146650.0,57014.0,87,3081,0.4053,1201,1063,138,853,210,311500.0,2095.0,0,10,0,122,210,51.0,2061,625,313,93,454,91,0,43,1852,1763,89,2419,1739,1558,0,12,169,43365.0,1570,2.82,4.81,28.53,80.24,11.49,62.86,58.1,27.6,0.69,9.72,0.392
3453280,"North Plainfield borough, New Jersey",place,34,53280,,2023,22667,36.9,6229,4745,871,12174,7988,2.83,83529.0,35096.0,3180,22657,0.4053,8109,7988,121,4432,3556,350700.0,1651.0,159,346,273,1104,3556,34.5,14990,3789,1047,1140,2599,973,126,89,13495,12200,1295,18046,11992,8172,1328,605,953,347555.0,11039,14.04,9.6,25.26,55.48,1.49,52.92,31.05,31.5,5.05,7.95,0.5907
