geoid,NAME,geo_type,state_fips,place_fips,zcta,acs_year,pop_total,age_median,race_white,race_black,race_asian,race_hispanic,households,avg_household_size,income_median_hh,income_per_capita,poverty_count,poverty_universe,gini_index,housing_units_total,housing_occupied,housing_vacant,housing_owner_occ,housing_renter_occ,home_value_median,gross_rent_median,rent_burden_30_34pct,rent_burden_35_39pct,rent_burden_40_49pct,rent_burden_50plus_pct,rent_burden_universe,gross_rent_pct_income,edu_total_25plus,edu_hs_grad,edu_some_college,edu_associates,edu_bachelors,edu_masters,edu_professional,edu_doctorate,labor_force,employed,unemployed,labor_force_universe,commute_total,commute_car_alone,commute_carpool,commute_transit,commute_wfh,travel_time_aggregate,travel_time_universe,poverty_rate,unemployment_rate_acs,pct_bachelors_plus,homeownership_rate,vacancy_rate,rent_burden_30plus_pct,rent_burden_severe_pct,avg_commute_minutes,pct_transit_commute,pct_wfh,diversity_index
07481,ZCTA5 07481,zcta,,,07481,2023,16866,47.4,14644,133,887,1155,5897,2.79,196632.0,95727.0,395,16466,0.4407,6278,5897,381,5363,534,908900.0,2092.0,41,119,12,88,534,34.1,11834,1664,425,752,4656,2114,966,232,8258,7852,406,13140,7745,4860,337,486,1943,183605.0,5802,2.4,4.92,67.33,90.94,6.07,48.69,16.48,31.6,6.28,25.09,0.2386
07501,ZCTA5 07501,zcta,,,07501,2023,35321,31.3,3856,8669,1150,23878,12335,2.82,40699.0,21903.0,9753,35273,0.4943,13119,12335,784,1971,10364,304400.0,1442.0,1007,452,767,4070,10364,38.8,21253,8343,668,614,1570,217,78,25,15773,14748,987,26149,14396,8074,3554,1084,538,307730.0,13858,27.65,6.26,8.89,15.98,5.98,60.75,39.27,22.2,7.53,3.74,0.4698
07502,ZCTA5 07502,zcta,,,07502,2023,17488,33.2,3103,2024,4503,8766,4662,3.75,68649.0,23796.0,3906,17471,0.4324,4861,4662,199,2471,2191,347200.0,1492.0,120,105,160,792,2191,39.0,10416,3964,565,782,1262,363,41,54,8881,7394,1487,13092,7080,5334,906,445,202,175580.0,6878,22.36,16.74,16.51,53.0,4.09,53.72,36.15,25.5,6.29,2.85,0.6376
07503,ZCTA5 07503,zcta,,,07503,2023,19567,33.4,7008,1702,84,11578,6225,3.14,60295.0,25657.0,4050,19412,0.4698,6560,6225,335,1665,4560,314900.0,1605.0,424,275,422,1205,4560,32.7,12267,4926,417,464,1384,332,61,34,9117,8437,680,14880,8091,5006,1497,551,327,178350.0,7764,20.86,7.46,14.76,26.75,5.11,51.01,26.43,23.0,6.81,4.04,0.514
07504,ZCTA5 07504,zcta,,,07504,2023,13485,37.8,1462,5361,79,7862,3944,3.41,67269.0,29714.0,2472,13431,0.5074,4105,3944,161,1511,2433,369600.0,1426.0,166,239,80,720,2433,33.6,8664,3693,588,494,1061,287,144,30,6575,5882,693,10551,5731,3772,386,728,450,124825.0,5281,18.41,10.54,17.57,38.31,3.92,49.53,29.59,23.6,12.7,7.85,0.4903
07505,ZCTA5 07505,zcta,,,07505,2023,4617,37.5,661,993,19,3077,1593,2.48,33311.0,18526.0,1782,4098,0.5468,1692,1593,99,26,1567,,1113.0,187,93,77,399,1567,30.9,3256,1482,83,137,277,71,0,29,1765,1282,426,3749,1312,560,102,215,0,26305.0,1312,43.48,24.14,11.58,1.63,5.85,48.25,25.46,20.0,16.39,0.0,0.4891
07506,ZCTA5 07506,zcta,,,07506,2023,19472,42.3,14285,654,248,4658,7613,2.55,118093.0,55899.0,986,19377,0.3865,8033,7613,420,5190,2423,499200.0,1828.0,220,222,98,322,2423,24.5,14724,3409,1208,1103,4156,2092,305,117,11875,11287,588,16254,10923,8884,546,265,1029,245490.0,9894,5.09,4.95,45.3,68.17,5.23,35.58,13.29,24.8,2.43,9.42,0.4033
07508,ZCTA5 07508,zcta,,,07508,2023,23611,41.6,12525,2473,997,10697,8329,2.82,94611.0,44152.0,2534,23410,0.4621,8608,8329,279,5223,3106,444600.0,1749.0,224,290,189,1209,3106,38.4,16897,5342,1013,896,3318,1432,125,142,12530,11818,712,19187,11567,8398,1232,505,1067,282885.0,10500,10.82,5.68,29.69,62.71,3.24,61.56,38.92,26.9,4.37,9.22,0.5006
07512,ZCTA5 07512,zcta,,,07512,2023,10919,43.1,7331,749,464,2576,3892,2.75,114177.0,48899.0,413,10781,0.4047,4002,3892,110,2962,930,507700.0,1703.0,305,14,21,67,930,30.0,7698,2007,372,474,2129,588,72,130,5791,5519,263,8673,5380,3924,524,125,793,125315.0,4587,3.83,4.54,37.92,76.1,2.75,43.76,7.2,27.3,2.32,14.74,0.4871
07513,ZCTA5 07513,zcta,,,07513,2023,10961,33.3,1072,2276,70,8404,3189,3.43,64320.0,23758.0,1967,10957,0.4155,3299,3189,110,991,2198,387400.0,1606.0,235,157,140,643,2198,32.7,7198,2736,365,192,592,196,71,0,5365,4955,410,8219,4880,2934,782,389,267,88595.0,4613,17.95,7.64,11.93,31.08,3.33,53.46,29.25,19.2,7.97,5.47,0.3594
07514,ZCTA5 07514,zcta,,,07514,2023,18912,39.1,1561,6137,255,11647,6265,2.99,65492.0,25563.0,2930,18740,0.4155,6752,6265,487,1920,4345,314400.0,1472.0,140,380,541,1265,4345,35.5,12928,5076,408,571,1193,352,36,22,9662,8965,697,14883,8770,5352,1576,723,572,179695.0,8198,15.64,7.21,12.4,30.65,7.21,53.53,29.11,21.9,8.24,6.52,0.5084
07522,ZCTA5 07522,zcta,,,07522,2023,22599,31.3,3710,6604,1527,13214,7019,3.2,48002.0,20805.0,6388,22423,0.4698,7440,7019,421,1477,5542,264000.0,1458.0,512,434,472,1788,5542,36.3,13642,5871,611,1090,1033,206,34,25,10732,9211,1521,16500,8949,5875,1373,595,564,206310.0,8385,28.49,14.17,9.51,21.04,5.66,57.85,32.26,24.6,6.65,6.3,0.5412
07524,ZCTA5 07524,zcta,,,07524,2023,14676,31.9,1954,4161,0,10593,4422,3.32,50033.0,21440.0,3633,14676,0.4663,4670,4422,248,961,3461,360200.0,1386.0,200,258,383,1061,3461,35.5,8999,3736,318,319,1011,34,23,116,7121,6355,766,10662,6229,3961,1049,477,233,153935.0,5996,24.75,10.76,13.16,21.73,5.31,54.96,30.66,25.7,7.66,3.74,0.3809
07601,ZCTA5 07601,zcta,,,07601,2023,45768,41.5,16778,9480,5558,16497,20305,2.19,82212.0,49224.0,5037,44756,0.4476,21405,20305,1100,7802,12503,370300.0,1794.0,1149,890,883,3160,12503,30.2,36117,7581,2280,2174,9627,4018,947,463,27600,25796,1804,39581,25403,15397,1815,3348,2681,654930.0,22722,11.25,6.54,41.68,38.42,5.14,48.64,25.27,28.8,13.18,10.55,0.678
07603,ZCTA5 07603,zcta,,,07603,2023,9110,42.2,3983,892,776,5050,3125,2.9,107321.0,45952.0,507,9104,0.3653,3203,3125,78,2142,983,443400.0,1893.0,133,147,39,265,983,34.1,6536,1253,352,671,1253,839,50,100,5128,4695,407,7394,4627,2837,779,442,312,133015.0,4315,5.57,7.94,34.3,68.54,2.44,59.41,26.96,30.8,9.55,6.74,0.4847
07604,ZCTA5 07604,zcta,,,07604,2023,12067,44.2,8132,407,1414,3321,4360,2.76,118670.0,49744.0,1135,12042,0.4082,4544,4360,184,3065,1295,508500.0,1605.0,160,90,92,484,1295,36.4,8582,2021,249,739,2151,1072,347,55,7073,6608,465,9919,6423,4194,525,809,751,177915.0,5672,9.43,6.57,42.24,70.3,4.05,63.78,37.37,31.4,12.6,11.69,0.4552
07605,ZCTA5 07605,zcta,,,07605,2023,9333,46.3,3448,277,3561,2132,3366,2.77,115476.0,68366.0,333,9324,0.4912,3581,3366,215,2341,1025,634500.0,2122.0,12,28,132,308,1025,29.6,6733,642,205,510,2437,1140,295,213,5075,4791,284,7735,4667,2696,376,586,677,125235.0,3990,3.57,5.6,60.67,69.55,6.0,46.83,30.05,31.4,12.56,14.51,0.6649
07606,ZCTA5 07606,zcta,,,07606,2023,2771,36.8,1285,66,195,1456,932,2.97,82750.0,43714.0,423,2760,0.5095,970,932,38,479,453,514700.0,1906.0,36,8,66,159,453,44.6,2066,600,120,154,482,107,8,1,1556,1511,45,2332,1468,1100,133,80,91,30485.0,1377,15.33,2.89,28.94,51.39,3.92,59.38,35.1,22.1,5.45,6.2,0.5033
07607,ZCTA5 07607,zcta,,,07607,2023,10042,45.6,5471,661,1758,2628,3814,2.62,119306.0,53876.0,281,9997,0.3864,3908,3814,94,2625,1189,495700.0,1932.0,75,110,60,249,1189,27.7,7542,1736,392,529,1948,1047,244,45,5600,5194,406,8404,5032,3300,374,553,635,129600.0,4397,2.81,7.25,43.54,68.83,2.41,41.55,20.94,29.5,10.99,12.62,0.5997
07608,ZCTA5 07608,zcta,,,07608,2023,120,39.4,77,2,1,80,35,3.23,,21976.0,69,117,0.542,35,35,0,0,35,,1911.0,2,0,0,22,35,51.0,79,28,2,5,14,3,0,0,43,41,2,93,41,19,14,5,3,1250.0,38,58.97,4.65,21.52,0.0,0.0,68.57,62.86,32.9,12.2,7.32,0.1435
07620,ZCTA5 07620,zcta,,,07620,2023,1503,50.4,884,69,436,57,517,2.91,250001.0,132298.0,49,1503,0.5022,593,517,76,481,36,2000001.0,2357.0,0,0,1,4,36,18.3,1073,72,19,41,483,198,168,18,708,658,50,1201,643,422,83,29,96,17610.0,547,3.26,7.06,80.8,93.04,12.82,13.89,11.11,32.2,4.51,14.93,0.5664
07621,ZCTA5 07621,zcta,,,07621,2023,28269,40.7,12117,2612,7526,8532,9430,2.99,124083.0,48157.0,1709,28212,0.4272,9677,9430,247,6656,2774,469200.0,1744.0,270,313,132,810,2774,33.9,19518,4463,815,1416,6838,1773,431,268,15589,14696,893,23115,14400,10217,1034,1615,1127,434890.0,13273,6.06,5.73,47.7,70.58,2.55,54.97,29.2,32.8,11.22,7.83,0.6458
07624,ZCTA5 07624,zcta,,,07624,2023,8544,40.3,4331,235,2752,844,2632,3.22,187500.0,74100.0,608,8470,0.4484,2723,2632,91,2159,473,820100.0,2651.0,46,20,7,168,473,30.5,5540,737,245,311,2005,1114,428,119,4516,4316,200,6389,4267,2484,339,345,906,112150.0,3361,7.18,4.43,66.17,82.03,3.34,50.95,35.52,33.4,8.09,21.23,0.6288
07626,ZCTA5 07626,zcta,,,07626,2023,9101,45.0,5628,58,2534,1077,3085,2.9,173293.0,70235.0,209,8960,0.4159,3200,3085,115,2488,597,764800.0,2311.0,8,23,137,135,597,39.8,6219,977,171,676,1934,1187,348,168,4812,4582,230,7093,4522,3303,186,198,788,125575.0,3734,2.33,4.78,58.48,80.65,3.59,50.75,22.61,33.6,4.38,17.43,0.526
07627,ZCTA5 07627,zcta,,,07627,2023,4916,45.9,3342,18,1402,348,1695,2.89,175078.0,106410.0,39,4916,0.4905,1746,1695,51,1520,175,965400.0,3501.0,14,16,15,89,175,51.0,3293,235,153,162,1259,754,388,60,2390,2249,141,3705,2234,1313,185,190,446,72365.0,1788,0.79,5.9,74.73,89.68,2.92,76.57,50.86,40.5,8.5,19.96,0.4515
07628,ZCTA5 07628,zcta,,,07628,2023,18072,42.1,10227,859,3775,3547,6491,2.78,125585.0,51872.0,1079,18036,0.3803,6781,6491,290,4686,1805,469900.0,1778.0,302,104,188,388,1805,31.9,12944,2690,988,1185,3889,1583,524,57,10528,10176,341,15074,9950,7021,883,764,1106,287770.0,8844,5.98,3.24,46.76,72.19,4.28,54.4,21.5,32.5,7.68,11.12,0.5953
07630,ZCTA5 07630,zcta,,,07630,2023,7263,47.9,5791,51,826,552,2641,2.67,153963.0,68008.0,188,7099,0.419,2641,2641,0,2353,288,626000.0,1926.0,30,14,15,83,288,32.3,5273,862,308,402,1949,792,145,25,4016,3732,284,5980,3707,2538,155,248,595,91855.0,3112,2.65,7.07,55.21,89.1,0.0,49.31,28.82,29.5,6.69,16.05,0.3455
07631,ZCTA5 07631,zcta,,,07631,2023,29342,43.0,11376,5823,3812,9382,11258,2.59,101398.0,61108.0,2849,29072,0.5218,12047,11258,789,5935,5323,497500.0,1925.0,511,378,462,1714,5323,34.9,21016,4061,998,1626,4872,2378,1537,804,16598,15526,1072,23630,15352,9179,1185,1633,1959,380960.0,13393,9.8,6.46,45.64,52.72,6.55,57.58,32.2,28.4,10.64,12.76,0.6912
07632,ZCTA5 07632,zcta,,,07632,2023,5330,49.9,2459,94,2356,415,1930,2.74,222192.0,102085.0,249,5321,0.4869,2029,1930,99,1617,313,1232700.0,3501.0,0,0,22,144,313,49.1,3933,350,81,200,1262,777,749,238,2684,2563,121,4361,2528,1617,232,160,519,68870.0,2009,4.68,4.51,76.94,83.78,4.88,53.04,46.01,34.3,6.33,20.53,0.5854
07640,ZCTA5 07640,zcta,,,07640,2023,4883,46.7,3498,2,948,352,1776,2.75,180515.0,85915.0,281,4883,0.478,1858,1776,82,1706,70,709200.0,,12,0,0,33,70,34.2,3409,369,90,229,1534,403,303,103,2397,2298,99,3834,2268,1530,101,115,464,58270.0,1804,5.75,4.13,68.73,96.06,4.41,64.29,47.14,32.3,5.07,20.46,0.4439
07641,ZCTA5 07641,zcta,,,07641,2023,3321,44.8,2210,81,454,263,1053,3.15,227841.0,84397.0,124,3321,0.3649,1186,1053,133,1001,52,815300.0,,3,0,6,6,52,27.5,2122,264,38,105,739,501,153,84,1644,1598,46,2437,1587,999,53,92,425,40550.0,1162,3.73,2.8,69.6,95.06,11.21,28.85,11.54,34.9,5.8,26.78,0.5316
07642,ZCTA5 07642,zcta,,,07642,2023,10086,42.4,8232,105,794,866,3393,2.96,169862.0,65986.0,393,10026,0.3767,3479,3393,86,3063,330,656800.0,1720.0,47,45,42,79,330,36.3,6994,1029,282,465,2444,1498,262,140,5832,5662,170,8237,5515,3327,368,343,1205,116640.0,4310,3.92,2.91,62.11,90.27,2.47,64.55,23.94,27.1,6.22,21.85,0.3202
07643,ZCTA5 07643,zcta,,,07643,2023,10942,44.8,5309,442,2132,3768,4539,2.41,79476.0,44834.0,931,10942,0.4366,4672,4539,133,1957,2582,388500.0,1798.0,234,157,127,694,2582,29.1,8351,2153,339,515,1873,647,230,39,6723,6222,501,9684,5907,4047,563,916,269,162375.0,5638,8.51,7.45,33.4,43.12,2.85,46.94,26.88,28.8,15.51,4.55,0.6064
07644,ZCTA5 07644,zcta,,,07644,2023,25946,39.4,13554,2487,2096,10499,9381,2.75,84570.0,42965.0,4139,25854,0.4807,9864,9381,483,3880,5501,449200.0,1675.0,367,449,506,1322,5501,30.8,18068,5145,890,1888,2985,1766,314,23,14110,13270,826,20882,13017,8749,1648,991,996,324565.0,12021,16.01,5.85,28.16,41.36,4.9,48.06,24.03,27.0,7.61,7.65,0.5477
07645,ZCTA5 07645,zcta,,,07645,2023,8625,40.7,6532,220,1139,793,3086,2.79,183664.0,75108.0,325,8603,0.4187,3188,3086,102,2596,490,688500.0,2241.0,0,30,26,191,490,43.1,6066,803,172,504,2057,948,206,234,4328,4139,189,6972,4007,2302,268,213,1184,89925.0,2823,3.78,4.37,56.79,84.12,3.2,50.41,38.98,31.9,5.32,29.55,0.3999
07646,ZCTA5 07646,zcta,,,07646,2023,16882,39.5,9042,893,3467,3736,6157,2.71,113513.0,51201.0,773,16700,0.4066,6428,6157,271,3860,2297,554800.0,1722.0,152,167,294,484,2297,29.5,11746,2145,875,1090,3815,1411,290,119,9515,8907,608,13392,8606,5410,925,674,1201,219685.0,7405,4.63,6.39,47.97,62.69,4.22,47.76,21.07,29.7,7.83,13.96,0.6192
07647,ZCTA5 07647,zcta,,,07647,2023,5301,45.8,2822,68,1789,669,1761,2.85,118614.0,57402.0,214,5069,0.467,1777,1761,16,1361,400,588800.0,1853.0,20,35,51,91,400,30.9,3717,884,86,178,1282,554,120,24,2602,2468,134,4392,2353,1589,141,223,318,58400.0,2035,4.22,5.15,53.27,77.29,0.9,49.25,22.75,28.7,9.48,13.51,0.5866
07648,ZCTA5 07648,zcta,,,07648,2023,5668,47.5,3444,67,1724,364,1981,2.77,164766.0,64002.0,184,5501,0.4173,2048,1981,67,1589,392,676400.0,2446.0,26,145,3,101,392,37.1,3975,738,202,160,1561,629,149,46,2887,2853,34,4534,2823,1718,278,127,600,74860.0,2223,3.34,1.18,60.0,80.21,3.27,70.15,25.77,33.7,4.5,21.25,0.534
07649,ZCTA5 07649,zcta,,,07649,2023,8197,43.5,6093,138,1231,571,2687,3.02,214736.0,77497.0,289,8122,0.3839,2749,2687,62,2410,277,702400.0,2202.0,7,26,40,18,277,25.2,5478,603,123,423,2147,1122,469,201,4139,3998,141,6340,3961,1888,87,427,1479,89595.0,2482,3.56,3.41,71.91,89.69,2.26,32.85,6.5,36.1,10.78,37.34,0.4198
07650,ZCTA5 07650,zcta,,,07650,2023,20192,43.2,4987,629,11062,4828,7375,2.74,101295.0,47618.0,2017,20180,0.4575,7612,7375,237,2740,4635,704400.0,1976.0,404,210,605,1073,4635,31.3,15774,2948,438,974,6313,1573,478,106,12252,11587,665,17707,11358,6225,1413,2150,1125,328290.0,10233,10.0,5.43,53.7,37.15,3.11,49.45,23.15,32.1,18.93,9.9,0.5807
07652,ZCTA5 07652,zcta,,,07652,2023,26500,49.1,15698,1128,6278,3497,8420,2.95,139707.0,55503.0,1384,25012,0.4234,8898,8420,478,6877,1543,736000.0,2845.0,43,110,224,431,1543,37.7,19307,3838,1224,1252,6121,2516,679,384,12911,11850,1033,22232,11630,7348,660,912,2500,279530.0,9130,5.53,8.0,50.24,81.67,5.37,52.37,27.93,30.6,7.84,21.5,0.5737
07656,ZCTA5 07656,zcta,,,07656,2023,9218,46.6,7750,164,200,1314,3256,2.76,165391.0,70853.0,223,9002,0.4037,3410,3256,154,2678,578,666200.0,1995.0,31,80,35,104,578,27.9,6593,1242,344,381,2198,1361,109,80,5290,5147,143,7813,5052,3199,230,185,1101,109055.0,3951,2.48,2.7,56.85,82.25,4.52,43.25,17.99,27.6,3.66,21.79,0.272
07657,ZCTA5 07657,zcta,,,07657,2023,11439,40.3,4980,279,3013,4025,4082,2.8,115676.0,49450.0,578,11439,0.3954,4192,4082,110,1910,2172,609700.0,1935.0,87,177,208,532,2172,28.4,8401,1751,397,752,2692,1010,148,119,6374,6023,351,9701,5920,3782,770,662,542,160720.0,5378,5.05,5.51,47.24,46.79,2.62,46.22,24.49,29.9,11.18,9.16,0.6167
07660,ZCTA5 07660,zcta,,,07660,2023,13167,38.0,6541,899,1042,6518,5113,2.57,98184.0,44084.0,1685,12941,0.409,5389,5113,276,2930,2183,459400.0,1633.0,166,55,182,644,2183,30.3,9300,2321,466,639,2222,893,115,73,7774,6977,797,10357,6897,4308,721,771,682,168720.0,6215,13.02,10.25,35.52,57.3,5.12,47.96,29.5,27.1,11.18,9.89,0.4972
07661,ZCTA5 07661,zcta,,,07661,2023,12024,42.2,7285,569,3415,1049,4377,2.74,155827.0,74705.0,381,12024,0.4284,4479,4377,102,3320,1057,637500.0,1811.0,152,57,52,282,1057,30.5,8348,576,432,369,3770,1383,453,302,6824,6506,318,9725,6333,3759,491,668,1276,175640.0,5057,3.17,4.66,70.77,75.85,2.28,51.37,26.68,34.7,10.55,20.15,0.5424
07662,ZCTA5 07662,zcta,,,07662,2023,5820,48.3,3643,226,604,1502,2309,2.45,118259.0,56341.0,309,5643,0.4098,2377,2309,68,1850,459,470200.0,1666.0,22,25,54,181,459,41.0,4293,1090,239,383,1521,385,21,0,3315,3186,129,5101,3059,2387,130,188,331,71140.0,2728,5.48,3.89,44.89,80.12,2.86,61.44,39.43,26.1,6.15,10.82,0.5293
07663,ZCTA5 07663,zcta,,,07663,2023,14349,40.8,10094,528,1143,3435,5358,2.68,125935.0,52760.0,776,14349,0.358,5457,5358,99,3562,1796,473700.0,2018.0,172,64,15,524,1796,27.5,10557,2485,664,1156,2387,1128,270,43,8387,8060,312,11661,7958,5684,446,523,1139,158495.0,6819,5.41,3.72,36.26,66.48,1.81,43.15,29.18,23.2,6.57,14.31,0.4401
07666,ZCTA5 07666,zcta,,,07666,2023,41499,37.9,17703,8877,3527,10662,13406,3.04,134311.0,59937.0,2249,40734,0.4647,13851,13406,445,10307,3099,496400.0,1850.0,264,80,375,500,3099,27.4,27054,4360,1105,1814,7673,4503,1618,895,21918,20716,1143,33008,20326,9481,1815,3655,4283,547210.0,16043,5.52,5.21,54.3,76.88,3.21,39.34,16.13,34.1,17.98,21.07,0.699
07670,ZCTA5 07670,zcta,,,07670,2023,15252,42.1,9211,189,4787,1146,5222,2.9,208088.0,105188.0,560,15193,0.4788,5415,5222,193,3768,1454,974300.0,3143.0,90,47,60,255,1454,24.1,9946,639,116,478,3612,2632,1260,372,7572,7034,532,11153,6956,3951,410,906,1646,220715.0,5310,3.69,7.03,79.19,72.16,3.56,31.09,17.54,41.6,13.02,23.66,0.531
07675,ZCTA5 07675,zcta,,,07675,2023,27050,43.1,18617,526,4422,3461,9651,2.79,176981.0,74643.0,890,26950,0.3988,10049,9651,398,7666,1985,680600.0,2347.0,174,49,154,403,1985,26.9,18664,2302,521,1059,6871,3694,923,687,14788,14264,463,21653,14056,8493,858,974,2865,355915.0,11191,3.3,3.13,65.23,79.43,3.96,39.29,20.3,31.8,6.93,20.38,0.4828
07676,ZCTA5 07676,zcta,,,07676,2023,9276,46.0,7919,162,581,766,3317,2.8,168922.0,78677.0,233,9276,0.4022,3363,3317,46,3130,187,640600.0,2230.0,18,0,0,0,187,21.6,6710,1022,407,467,2811,906,122,99,4951,4750,201,7531,4618,3268,219,210,852,111525.0,3766,2.51,4.06,58.69,94.36,1.37,9.63,0.0,29.6,4.55,18.45,0.2601
07677,ZCTA5 07677,zcta,,,07677,2023,6097,45.2,4613,71,549,485,2123,2.83,211233.0,79675.0,126,6037,0.3724,2221,2123,98,1882,241,901800.0,2629.0,23,51,0,111,241,51.0,4269,331,77,112,1987,871,358,90,3023,2714,309,4855,2694,1619,113,169,645,62530.0,2049,2.09,10.22,77.44,88.65,4.41,76.76,46.06,30.5,6.27,23.94,0.413
07701,ZCTA5 07701,zcta,,,07701,2023,24544,43.1,18754,1073,535,4540,10736,2.27,113630.0,78599.0,1551,24361,0.5339,11082,10736,346,7015,3721,551500.0,1971.0,265,204,488,855,3721,30.4,18413,3218,759,1355,5666,2914,640,501,13811,13268,543,20229,13149,8842,654,757,2034,362845.0,11115,6.37,3.93,52.79,65.34,3.12,48.7,22.98,32.6,5.76,15.47,0.3796
07702,ZCTA5 07702,zcta,,,07702,2023,4162,42.0,3562,178,159,77,1492,2.68,144500.0,71092.0,144,4038,0.4836,1526,1492,34,1255,237,735900.0,3300.0,0,0,0,194,237,51.0,2853,385,203,132,1017,633,84,121,1844,1752,92,3250,1734,1181,9,131,389,42120.0,1345,3.57,4.99,65.02,84.12,2.23,81.86,81.86,31.3,7.55,22.43,0.2639
07703,ZCTA5 07703,zcta,,,07703,2023,0,,0,0,0,0,0,,,,0,0,,46,0,46,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,100.0,,,,,,1.0
07704,ZCTA5 07704,zcta,,,07704,2023,6182,40.5,5830,175,26,129,2072,2.98,237132.0,112530.0,74,6181,0.4718,2082,2072,10,1914,158,943300.0,3500.0,0,0,67,0,158,12.5,3859,208,101,153,1887,728,428,84,3215,3111,104,4487,3013,1611,118,483,705,91185.0,2308,1.2,3.23,81.03,92.37,0.48,42.41,0.0,39.5,16.03,23.4,0.1094
07711,ZCTA5 07711,zcta,,,07711,2023,1820,38.2,1371,4,16,218,613,2.97,125938.0,84824.0,73,1820,0.5228,920,613,307,471,142,1075900.0,2033.0,3,31,9,38,142,36.9,1261,167,38,90,479,284,127,12,891,835,56,1352,826,523,86,100,93,23830.0,733,4.01,6.29,71.53,76.84,33.37,57.04,26.76,32.5,12.11,11.26,0.4181
07712,ZCTA5 07712,zcta,,,07712,2023,39597,41.1,24745,7070,1197,7253,17810,2.21,95691.0,60355.0,4432,39558,0.4956,19321,17810,1511,8505,9305,578300.0,1496.0,858,467,1023,2616,9305,32.7,30051,5427,1941,2364,9003,3916,1244,499,23542,22352,1190,33095,21729,14465,1414,828,3562,489865.0,18167,11.2,5.05,48.79,47.75,7.82,53.35,28.11,27.0,3.81,16.39,0.5431
07716,ZCTA5 07716,zcta,,,07716,2023,8528,50.3,7542,273,241,346,3763,2.25,124096.0,80043.0,308,8466,0.4803,3931,3763,168,2604,1159,621700.0,1863.0,101,112,118,171,1159,27.7,6561,1412,355,366,2105,675,135,148,4742,4504,205,7270,4509,2967,204,486,756,138765.0,3753,3.64,4.32,46.68,69.2,4.27,43.31,14.75,37.0,10.78,16.77,0.2144
07717,ZCTA5 07717,zcta,,,07717,2023,1801,55.3,1732,1,15,80,878,2.04,109113.0,87829.0,115,1795,0.5252,1254,878,376,577,301,1349000.0,1891.0,14,0,29,61,301,26.7,1457,161,15,86,654,315,63,19,1036,957,73,1637,957,629,17,17,194,22280.0,763,6.41,7.05,72.13,65.72,29.98,34.55,20.27,29.2,1.78,20.27,0.0731
07718,ZCTA5 07718,zcta,,,07718,2023,7057,39.3,6185,15,112,591,2566,2.75,139313.0,58623.0,190,7057,0.3314,2603,2566,37,2438,128,490100.0,1847.0,0,45,0,11,128,29.9,5031,1137,490,567,1606,397,52,15,4028,3775,253,5590,3697,2505,172,223,753,106155.0,2944,2.69,6.28,41.14,95.01,1.42,43.75,8.59,36.1,6.03,20.37,0.2246
07719,ZCTA5 07719,zcta,,,07719,2023,22138,45.4,19534,344,414,2409,9232,2.37,119877.0,66931.0,1107,21889,0.441,10753,9232,1521,6775,2457,628700.0,1754.0,387,78,142,537,2457,30.2,16570,2984,1177,1331,5944,2007,579,188,12680,12105,559,18881,11675,8477,775,182,1780,289575.0,9895,5.06,4.41,52.61,73.39,14.14,46.56,21.86,29.3,1.56,15.25,0.209
07720,ZCTA5 07720,zcta,,,07720,2023,4147,41.4,3371,2,254,697,2020,2.05,94722.0,57393.0,248,4147,0.4244,2836,2020,816,975,1045,857200.0,1710.0,18,50,55,301,1045,26.3,3379,344,111,101,1230,729,144,154,2571,2518,53,3691,2490,1423,191,119,608,58080.0,1882,5.98,2.06,66.79,48.27,28.77,40.57,28.8,30.9,4.78,24.42,0.3072
07721,ZCTA5 07721,zcta,,,07721,2023,4445,30.9,2103,754,808,632,1687,2.62,128110.0,48078.0,237,4381,0.3644,1687,1687,0,921,766,387500.0,1945.0,22,56,0,186,766,24.9,3040,613,104,167,700,659,17,37,2667,2526,141,3738,2439,1772,134,244,244,74465.0,2195,5.41,5.29,46.48,54.59,0.0,34.46,24.28,33.9,10.0,10.0,0.6941
07722,ZCTA5 07722,zcta,,,07722,2023,9977,48.7,8790,73,414,824,3623,2.74,183015.0,97113.0,350,9816,0.4707,3723,3623,100,3346,277,871400.0,2895.0,25,4,11,55,277,28.8,7048,650,327,448,2418,1483,606,296,5526,5168,273,8187,5146,3342,327,229,1211,128050.0,3935,3.57,4.94,68.15,92.35,2.69,34.3,19.86,32.5,4.45,23.53,0.2152
07723,ZCTA5 07723,zcta,,,07723,2023,815,54.8,635,13,7,109,340,2.38,86563.0,84220.0,124,815,0.5684,1194,340,854,226,114,1341500.0,1422.0,0,4,2,37,114,36.9,573,181,29,25,115,37,44,0,357,346,11,709,345,204,16,15,57,9410.0,288,15.21,3.08,34.21,66.47,71.52,37.72,32.46,32.7,4.35,16.52,0.3747
07724,ZCTA5 07724,zcta,,,07724,2023,23830,45.6,16182,1893,2295,3142,9974,2.37,99170.0,57767.0,1936,23640,0.4744,10424,9974,450,6943,3031,487300.0,1640.0,130,126,169,1089,3031,32.3,17327,3078,1156,1649,4522,2290,560,386,13874,12749,1082,20059,12497,8989,1048,511,1641,304320.0,10856,8.19,7.8,44.77,69.61,4.32,49.95,35.93,28.0,4.09,13.13,0.5059
