block_group_id,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tree_equity_score,tesctyscor,holc_grade,child_perc,seniorperc,ej_disadva,rank,rankgrpsz,_bld1200,_veg1200,_tot1200,_bld1500,_veg1500,_tot1500,_bld1800,_veg1800,_tot1800
340030351003,Montvale Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1141,829.0,0.6547,Forest,Google,0.5,0.4424,0.0576,0.289197602836929,0.249698431845597,0.249698431845597,0.109770808202654,0.109770808202654,0.035019455252918,0.035019455252918,0.407470288624788,0.289505428226779,0.203735144312394,0.035992578849722,0.071449730906638,0.229054840071457,6.44,0.572808500362231,96,97.0,C,0.074788902291918,0.214716525934861,,5.0,5,,,,,,,,,
340030351004,Montvale Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,2012,1437.0,1.466,Forest,Google,0.5,0.4995,0.0005,0.328847052893835,0.384829505915101,0.384829505915101,0.096033402922756,0.096033402922756,0.094285714285714,0.094285714285714,0.700591715976331,0.411969380654141,0.350295857988166,0.035992578849722,0.071449730906638,0.229054840071457,5.66,0.553972470417774,99,97.0,C,0.203897007654836,0.208072372999304,,3.0,5,,,,,,,,,
340030351005,Montvale Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1590,2078.0,3.8017,Forest,Google,0.5,0.458,0.042,0.293086949226094,0.154475457170356,0.154475457170356,0.032723772858518,0.032723772858518,0.056956115779645,0.056956115779645,0.782161234991424,0.43888354186718,0.391080617495712,0.035992578849722,0.071449730906638,0.229054840071457,6.16,0.566046848587298,97,97.0,C,0.271414821944177,0.167468719923003,,4.0,5,,,,,,,,,
340030352001,Woodcliff Lake Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,895,764.0,0.9924,Forest,Google,0.5,0.5832,0.0,0.274310092317533,0.202879581151832,0.202879581151832,0.041884816753927,0.041884816753927,0.028089887640449,0.028089887640449,0.823389021479714,0.451570680628272,0.411694510739857,0.007679180887372,0.015244126026006,0.201714133420125,1.53,0.454238106737503,100,98.0,C,0.340314136125654,0.111256544502618,,1.0,5,,,,,,,,,
340030352002,Woodcliff Lake Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1283,1409.0,1.9949,Forest,Google,0.5,0.6257,0.0,0.25217473850967,0.068843151171043,0.068843151171043,0.075230660042583,0.075230660042583,0.015479876160991,0.015479876160991,0.756857855361596,0.430801987224982,0.378428927680798,0.007679180887372,0.015244126026006,0.201714133420125,0.47,0.428640425018112,100,98.0,C,0.27111426543648,0.159687721788502,,1.0,5,,,,,,,,,
340030352003,Woodcliff Lake Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1033,926.0,1.1512,Forest,Google,0.5,0.6209,0.0,0.236596568413947,0.139308855291577,0.139308855291577,0.011879049676026,0.011879049676026,0.0625,0.0625,0.424615384615385,0.298056155507559,0.212307692307692,0.007679180887372,0.015244126026006,0.201714133420125,0.09,0.419463897609273,100,98.0,C,0.168466522678186,0.129589632829374,,1.0,5,,,,,,,,,
340030352004,Woodcliff Lake Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1640,1180.0,2.7636,Forest,Google,0.5,0.4451,0.0549,0.314921602492831,0.199152542372881,0.199152542372881,0.083922261484099,0.083922261484099,0.072859744990892,0.072859744990892,1.045060658578856,0.511016949152542,0.522530329289428,0.007679180887372,0.015244126026006,0.201714133420125,6.58,0.576189326249698,96,98.0,,0.214406779661017,0.296610169491525,,5.0,5,,,,,,,,,
340030352005,Woodcliff Lake Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1277,1833.0,1.7074,Forest,Google,0.5,0.5082,0.0,0.311254919247605,0.247135842880524,0.247135842880524,0.035437430786268,0.035437430786268,0.223502304147465,0.223502304147465,0.840361445783133,0.456628477905074,0.420180722891566,0.007679180887372,0.015244126026006,0.201714133420125,3.42,0.499879256218305,100,98.0,,0.345335515548282,0.111292962356792,,1.0,5,,,,,,,,,
340030361001,Teterboro Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,1179,1112.0,3.8981,Forest,Google,0.4,0.0579,0.3421,0.417026653689006,0.659172661870504,0.659172661870504,0.113309352517986,0.113309352517986,0.061340941512125,0.061340941512125,0.446033810143043,0.308453237410072,0.223016905071521,0.107650903498654,0.213700388598155,0.364988369518822,17.1,0.830234242936489,71,71.0,D,0.16546762589928,0.142985611510791,,1.0,1,,,,,,,,,
340030361002,South Hackensack Township,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,1496,1568.0,0.3395,Forest,Google,0.4,0.1124,0.2876,0.423297773906606,0.60969387755102,0.60969387755102,0.284438775510204,0.284438775510204,0.013002364066194,0.013002364066194,0.618163054695562,0.382015306122449,0.309081527347781,0.107650903498654,0.213700388598155,0.364988369518822,12.52,0.719632938903647,75,75.0,D,0.256377551020408,0.125637755102041,,1.0,1,,,,,,,,,
340030362001,Moonachie Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,1834,1740.0,2.0781,Forest,Google,0.3,0.188,0.112,0.403795068056703,0.513793103448276,0.513793103448276,0.117544875506659,0.117544875506659,0.012931034482759,0.012931034482759,0.621621621621622,0.383333333333333,0.310810810810811,0.171766342141864,0.340977482499799,0.337742268705735,12.91,0.729050953875875,90,87.0,C,0.229885057471264,0.153448275862069,Yes,1.0,2,,,,,,,,,
340030362002,Moonachie Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,1299,1339.0,2.709,Forest,Google,0.5,0.3375,0.1625,0.491492555483215,0.889469753547423,0.889469753547423,0.568695652173913,0.568695652173913,0.045961002785515,0.045961002785515,0.659231722428749,0.39731142643764,0.329615861214374,0.171766342141864,0.340977482499799,0.337742268705735,4.77,0.53248007727602,84,87.0,D,0.283793876026886,0.113517550410754,Yes,2.0,2,,,,,,,,,
340030371001,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1148,955.0,0.4125,Forest,Google,0.4,0.3158,0.0842,0.327617402480129,0.246073298429319,0.246073298429319,0.010471204188482,0.010471204188482,0.03470715835141,0.03470715835141,1.067099567099567,0.516230366492147,0.533549783549784,0.013567438148444,0.026933046638481,0.255498234617701,10.18,0.663124849070273,94,92.0,C,0.273298429319372,0.242931937172775,,5.0,16,,,,,,,,,
340030371002,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,712,631.0,0.246,Forest,Google,0.5,0.3589,0.1411,0.312358532943833,0.491283676703645,0.491283676703645,0.031695721077654,0.031695721077654,0.029978586723769,0.029978586723769,0.29038854805726,0.225039619651347,0.14519427402863,0.013567438148444,0.026933046638481,0.255498234617701,10.51,0.671093938662159,91,92.0,C,0.112519809825674,0.112519809825674,,11.0,16,,,,,,,,,
340030371003,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,817,673.0,0.5762,Forest,Google,0.5,0.4242,0.0758,0.351909766356205,0.536404160475483,0.536404160475483,0.208023774145617,0.208023774145617,0.0,0.0,0.602380952380952,0.37592867756315,0.301190476190476,0.013567438148444,0.026933046638481,0.255498234617701,8.86,0.631248490702729,94,92.0,C,0.199108469539376,0.176820208023774,,5.0,16,,,,,,,,,
340030371004,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1091,1351.0,0.3203,Forest,Google,0.4,0.3163,0.0837,0.35271386012482,0.503330866025167,0.503330866025167,0.102886750555144,0.102886750555144,0.132488479262673,0.132488479262673,0.462121212121212,0.316062176165803,0.231060606060606,0.013567438148444,0.026933046638481,0.255498234617701,12.26,0.713354262255494,94,92.0,C,0.234641006661732,0.081421169504071,,5.0,16,,,,,,,,,
340030371005,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,846,1033.0,0.2409,Forest,Google,0.4,0.2991,0.1009,0.305201464677565,0.249757986447241,0.249757986447241,0.014520813165537,0.014520813165537,0.0,0.0,0.759795570698467,0.431752178121975,0.379897785349233,0.013567438148444,0.026933046638481,0.255498234617701,10.44,0.669403525718426,93,92.0,C,0.369796708615682,0.061955469506292,,9.0,16,,,,,,,,,
340030371006,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,887,835.0,0.3971,Forest,Google,0.5,0.3209,0.1791,0.344309593400476,0.467065868263473,0.467065868263473,0.040718562874251,0.040718562874251,0.016129032258064,0.016129032258064,0.876404494382023,0.467065868263473,0.438202247191011,0.013567438148444,0.026933046638481,0.255498234617701,9.87,0.655638734605168,87,92.0,C,0.265868263473054,0.201197604790419,,15.0,16,,,,,,,,,
340030372011,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1625,1740.0,0.6139,Forest,Google,0.5,0.3286,0.1714,0.339778051539002,0.558045977011494,0.558045977011494,0.052873563218391,0.052873563218391,0.031190926275992,0.031190926275992,0.510416666666667,0.337931034482759,0.255208333333333,0.036585365853658,0.072626486595444,0.246842494284184,9.56,0.648152620140063,88,92.0,C,0.183908045977011,0.154022988505747,,14.0,16,,,,,,,,,
340030372012,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1261,1397.0,0.4592,Forest,Google,0.4,0.2927,0.1073,0.299802755199943,0.251968503937008,0.251968503937008,0.018611309949893,0.018611309949893,0.036951501154734,0.036951501154734,0.446169772256729,0.308518253400143,0.223084886128364,0.036585365853658,0.072626486595444,0.246842494284184,11.87,0.703936247283265,93,92.0,C,0.239799570508232,0.068718682891911,,9.0,16,,,,,,,,,
340030372013,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1294,1062.0,0.4588,Forest,Google,0.4,0.3388,0.0612,0.359195840353055,0.488700564971751,0.488700564971751,0.154425612052731,0.154425612052731,0.065151515151515,0.065151515151515,0.589820359281437,0.370998116760829,0.294910179640719,0.036585365853658,0.072626486595444,0.246842494284184,11.43,0.693310794494084,95,92.0,C,0.209039548022599,0.16195856873823,,4.0,16,,,,,,,,,
340030372031,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,787,731.0,0.2409,Forest,Google,0.5,0.2753,0.2247,0.350505089968438,0.500683994528044,0.500683994528044,0.202462380300958,0.202462380300958,0.0,0.0,0.538947368421053,0.350205198358413,0.269473684210526,0.040601023017903,0.080598063875209,0.242655402780916,9.74,0.652499396281092,84,92.0,,0.170998632010944,0.179206566347469,,16.0,16,,,,,,,,,
340030372032,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1362,1020.0,0.8106,Forest,Google,0.5,0.4615,0.0385,0.403572368452031,0.307843137254902,0.307843137254902,0.471291866028708,0.471291866028708,0.059585492227979,0.059585492227979,1.22707423580786,0.550980392156863,0.61353711790393,0.040601023017903,0.080598063875209,0.242655402780916,6.97,0.585607341221927,96,92.0,C,0.196078431372549,0.354901960784314,,2.0,16,,,,,,,,,
340030372033,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,904,1164.0,0.3234,Forest,Google,0.5,0.3465,0.1535,0.346700017147245,0.337628865979381,0.337628865979381,0.046391752577319,0.046391752577319,0.017738359201774,0.017738359201774,1.200378071833648,0.54553264604811,0.600189035916824,0.040601023017903,0.080598063875209,0.242655402780916,7.3,0.593576430813813,89,92.0,C,0.420103092783505,0.125429553264605,,12.0,16,,,,,,,,,
340030372034,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,875,655.0,0.4082,Forest,Google,0.5,0.3369,0.1631,0.325115916113022,0.22442748091603,0.22442748091603,0.029007633587786,0.029007633587786,0.153623188405797,0.153623188405797,0.799450549450549,0.444274809160305,0.399725274725275,0.040601023017903,0.080598063875209,0.242655402780916,8.43,0.620864525476938,89,92.0,B,0.258015267175572,0.186259541984733,,12.0,16,,,,,,,,,
340030372041,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,585,754.0,0.1084,Forest,Google,0.4,0.3313,0.0687,0.374418162412284,0.704244031830239,0.704244031830239,0.038461538461538,0.038461538461538,0.0,0.0,0.47843137254902,0.323607427055703,0.23921568627451,0.090071942446043,0.178803971698674,0.242655402780916,12.99,0.730982854382999,94,92.0,C,0.224137931034483,0.09946949602122,,5.0,16,,,,,,,,,
340030372042,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1379,1584.0,0.1534,Forest,Google,0.4,0.3577,0.0423,0.413550221639606,0.712752525252525,0.712752525252525,0.245580808080808,0.245580808080808,0.180310880829016,0.180310880829016,0.387040280210158,0.279040404040404,0.193520140105079,0.090071942446043,0.178803971698674,0.242655402780916,11.09,0.685100217338807,96,92.0,,0.207070707070707,0.071969696969697,,2.0,16,,,,,,,,,
340030372043,New Milford Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1350,1327.0,0.2012,Forest,Google,0.4,0.3877,0.0123,0.377117897983943,0.626978146194423,0.626978146194423,0.114544084400904,0.114544084400904,0.047826086956522,0.047826086956522,0.579761904761905,0.366993217784476,0.289880952380952,0.090071942446043,0.178803971698674,0.242655402780916,9.83,0.654672784351606,99,92.0,C,0.177844762622457,0.18914845516202,,1.0,16,,,,,,,,,
340030381001,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,976,307.0,0.2352,Forest,Google,0.4,0.1313,0.2687,0.400954922109584,0.368078175895765,0.368078175895765,0.221498371335505,0.221498371335505,0.0,0.0,1.308270676691729,0.566775244299674,0.654135338345865,0.071820071820072,0.142571745877531,0.334578298618723,8.39,0.619898575223376,78,80.0,C,0.270358306188925,0.296416938110749,,12.0,16,,,,,,,,,
340030381002,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,973,664.0,0.2095,Forest,Google,0.4,0.1088,0.2912,0.375014997739385,0.38855421686747,0.38855421686747,0.146084337349398,0.146084337349398,0.062200956937799,0.062200956937799,0.78494623655914,0.439759036144578,0.39247311827957,0.071820071820072,0.142571745877531,0.334578298618723,10.57,0.672542864042502,78,80.0,C,0.063253012048193,0.376506024096386,,12.0,16,,,,,,,,,
340030381003,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,1142,1544.0,0.199,Forest,Google,0.4,0.1575,0.2425,0.317018957492379,0.341321243523316,0.341321243523316,0.062176165803109,0.062176165803109,0.0,0.0,0.234212629896083,0.189766839378238,0.117106314948041,0.071820071820072,0.142571745877531,0.334578298618723,11.3,0.690171456170007,84,80.0,D,0.110103626943005,0.079663212435233,,1.0,16,,,,,,,,,
340030381004,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,767,663.0,0.1109,Forest,Google,0.3,0.085,0.215,0.492705822630645,0.716440422322775,0.716440422322775,0.546003016591252,0.546003016591252,0.0,0.0,1.232323232323232,0.552036199095023,0.616161616161616,0.071820071820072,0.142571745877531,0.334578298618723,11.65,0.698623520888674,78,80.0,D,0.304675716440422,0.2473604826546,,12.0,16,,,,,,,,,
340030381005,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,1131,1541.0,1.081,Forest,Google,0.5,0.1719,0.3281,0.382459379639133,0.462037637897469,0.462037637897469,0.343932511356262,0.343932511356262,0.102137767220903,0.102137767220903,0.642857142857143,0.391304347826087,0.321428571428571,0.071820071820072,0.142571745877531,0.334578298618723,3.02,0.490219753682685,74,80.0,C,0.219338092147956,0.171966255678131,,16.0,16,,,,,,,,,
340030381006,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,848,794.0,2.4322,Forest,Google,0.5,0.18,0.32,0.32547071217061,0.502518891687657,0.502518891687657,0.065491183879093,0.065491183879093,0.074468085106383,0.074468085106383,0.410301953818828,0.290931989924433,0.205150976909414,0.071820071820072,0.142571745877531,0.334578298618723,0.48,0.428881912581502,79,80.0,C,0.148614609571788,0.142317380352645,,10.0,16,,,,,,,,,
340030382001,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,921,774.0,0.1357,Forest,Google,0.3,0.1097,0.1903,0.400246494925623,0.555555555555556,0.555555555555556,0.351421188630491,0.351421188630491,0.046082949308756,0.046082949308756,0.465909090909091,0.317829457364341,0.232954545454545,0.058851674641148,0.116827869824825,0.299976627550663,13.05,0.732431779763342,84,80.0,C,0.166666666666667,0.151162790697674,,1.0,16,,,,,,,,,
340030382002,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,944,768.0,0.1503,Forest,Google,0.3,0.0741,0.2259,0.370226070689883,0.307291666666667,0.307291666666667,0.28515625,0.28515625,0.078817733990148,0.078817733990148,0.57700205338809,0.365885416666667,0.288501026694045,0.058851674641148,0.116827869824825,0.299976627550663,12.75,0.725187152861628,83,80.0,C,0.127604166666667,0.23828125,,4.0,16,,,,,,,,,
340030382003,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,1564,1841.0,0.1832,Forest,Google,0.3,0.091,0.209,0.398327498990707,0.590439978272678,0.590439978272678,0.381314502987507,0.381314502987507,0.051926298157454,0.051926298157454,0.279360667129951,0.21835958718088,0.139680333564976,0.058851674641148,0.116827869824825,0.299976627550663,13.37,0.740159381791838,83,80.0,C,0.142857142857143,0.075502444323737,,4.0,16,,,,,,,,,
340030382004,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,1046,1026.0,0.1461,Forest,Google,0.4,0.1373,0.2627,0.393936416157418,0.676413255360624,0.676413255360624,0.216374269005848,0.216374269005848,0.038461538461538,0.038461538461538,0.395918367346939,0.283625730994152,0.197959183673469,0.058851674641148,0.116827869824825,0.299976627550663,13.37,0.740159381791838,79,80.0,C,0.147173489278752,0.1364522417154,,10.0,16,,,,,,,,,
340030383001,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,936,720.0,0.2334,Forest,Google,0.4,0.1446,0.2554,0.295914300522933,0.022222222222222,0.022222222222222,0.101388888888889,0.101388888888889,0.0,0.0,0.694117647058824,0.409722222222222,0.347058823529412,0.059368900455433,0.117854627185082,0.28323690997623,9.72,0.652016421154311,84,80.0,D,0.3875,0.022222222222222,,1.0,16,,,,,,,,,
340030383002,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,710,709.0,0.1467,Forest,Google,0.4,0.1266,0.2734,0.39514243999606,0.231311706629055,0.231311706629055,0.148095909732017,0.148095909732017,0.096774193548387,0.096774193548387,1.541218637992831,0.606488011283498,0.770609318996416,0.059368900455433,0.117854627185082,0.28323690997623,9.54,0.647669645013282,78,80.0,D,0.071932299012694,0.534555712270804,Yes,12.0,16,,,,,,,,,
340030383003,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,1168,1184.0,0.1624,Forest,Google,0.3,0.0761,0.2239,0.371511376246171,0.342060810810811,0.342060810810811,0.216216216216216,0.216216216216216,0.039933444259567,0.039933444259567,0.813169984686064,0.44847972972973,0.406584992343032,0.059368900455433,0.117854627185082,0.28323690997623,11.95,0.705868147790389,83,80.0,D,0.246621621621622,0.201858108108108,,4.0,16,,,,,,,,,
340030383004,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,1004,964.0,0.4177,Forest,Google,0.5,0.2005,0.2995,0.287314743196127,0.118257261410788,0.118257261410788,0.118257261410788,0.118257261410788,0.025167785234899,0.025167785234899,0.322359396433471,0.243775933609959,0.161179698216735,0.059368900455433,0.117854627185082,0.28323690997623,8.93,0.632938903646462,82,80.0,D,0.178423236514523,0.065352697095436,,7.0,16,,,,,,,,,
340030383005,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,1055,1446.0,0.1752,Forest,Google,0.4,0.1207,0.2793,0.341770656727093,0.405255878284924,0.405255878284924,0.076071922544952,0.076071922544952,0.064020486555698,0.064020486555698,0.487654320987654,0.327800829875519,0.243827160493827,0.059368900455433,0.117854627185082,0.28323690997623,11.3,0.690171456170007,80,80.0,D,0.149377593360996,0.178423236514523,,9.0,16,,,,,,,,,
340030383006,North Arlington Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 9,1272,1394.0,0.2179,Forest,Google,0.4,0.1504,0.2496,0.352237887583255,0.611908177905308,0.611908177905308,0.034433285509326,0.034433285509326,0.009791921664627,0.009791921664627,0.405241935483871,0.288378766140603,0.202620967741935,0.059368900455433,0.117854627185082,0.28323690997623,11.79,0.702004346776141,82,80.0,D,0.119799139167862,0.16857962697274,,7.0,16,,,,,,,,,
340030391001,Oakland Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,973,792.0,1.5945,Forest,Google,0.5,0.6049,0.0,0.269584305825645,0.202020202020202,0.202020202020202,0.109848484848485,0.109848484848485,0.0,0.0,0.445255474452555,0.308080808080808,0.222627737226277,0.025937339496662,0.051488834273538,0.26137857564045,2.25,0.471625211301618,100,99.0,,0.159090909090909,0.148989898989899,,1.0,10,,,,,,,,,
340030391002,Oakland Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1063,1290.0,0.6519,Forest,Google,0.5,0.4998,0.0002,0.302419557395948,0.277519379844961,0.277519379844961,0.022556390977444,0.022556390977444,0.041728763040238,0.041728763040238,0.776859504132231,0.437209302325581,0.388429752066116,0.025937339496662,0.051488834273538,0.26137857564045,4.72,0.531272639459068,99,99.0,,0.248062015503876,0.189147286821705,,10.0,10,,,,,,,,,
340030391003,Oakland Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,2024,1975.0,6.2653,Forest,Google,0.5,0.8249,0.0,0.268497263661128,0.221772151898734,0.221772151898734,0.025025536261491,0.025025536261491,0.083820662768031,0.083820662768031,0.668074324324324,0.400506329113924,0.334037162162162,0.025937339496662,0.051488834273538,0.26137857564045,-3.49,0.333011349915479,100,99.0,,0.229873417721519,0.170632911392405,,1.0,10,,,,,,,,,
340030392001,Oakland Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1244,1323.0,1.9,Forest,Google,0.5,0.7596,0.0,0.266810315613214,0.252456538170824,0.252456538170824,0.052154195011338,0.052154195011338,0.054054054054054,0.054054054054054,0.595898673100121,0.37339380196523,0.29794933655006,0.034974093264249,0.06942791076093,0.244638858066018,-3.75,0.326732673267327,100,99.0,,0.226001511715797,0.147392290249433,,1.0,10,,,,,,,,,
340030392002,Oakland Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1083,1017.0,0.7336,Forest,Google,0.5,0.5983,0.0,0.259396323628539,0.077679449360865,0.077679449360865,0.052114060963618,0.052114060963618,0.103759398496241,0.103759398496241,0.478197674418605,0.323500491642084,0.239098837209302,0.034974093264249,0.06942791076093,0.244638858066018,1.48,0.453030668920551,100,99.0,,0.204523107177974,0.11897738446411,,1.0,10,,,,,,,,,
340030392003,Oakland Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1292,1370.0,0.8319,Forest,Google,0.5,0.5109,0.0,0.27977520392411,0.306569343065693,0.306569343065693,0.043065693430657,0.043065693430657,0.019438444924406,0.019438444924406,0.427083333333333,0.299270072992701,0.213541666666667,0.034974093264249,0.06942791076093,0.244638858066018,3.49,0.501569669162038,100,99.0,,0.23941605839416,0.05985401459854,,1.0,10,,,,,,,,,
340030392004,Oakland Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,890,848.0,0.6962,Forest,Google,0.5,0.5008,0.0,0.319113293736897,0.336084905660377,0.336084905660377,0.126179245283019,0.126179245283019,0.0,0.0,0.863736263736264,0.463443396226415,0.431868131868132,0.034974093264249,0.06942791076093,0.244638858066018,3.26,0.496015455204057,100,99.0,,0.262971698113207,0.200471698113208,,1.0,10,,,,,,,,,
340030392005,Oakland Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1233,1252.0,0.8114,Forest,Google,0.5,0.6315,0.0,0.276022693063549,0.164536741214058,0.164536741214058,0.087060702875399,0.087060702875399,0.022788203753351,0.022788203753351,0.638743455497382,0.389776357827476,0.319371727748691,0.034974093264249,0.06942791076093,0.244638858066018,1.82,0.461241246075827,100,99.0,,0.289137380191693,0.100638977635783,,1.0,10,,,,,,,,,
340030393001,Oakland Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1328,1311.0,1.6393,Forest,Google,0.5,0.5514,0.0,0.287663397991334,0.168573607932876,0.168573607932876,0.135774218154081,0.135774218154081,0.064638783269962,0.064638783269962,0.562574493444577,0.360030511060259,0.281287246722288,0.0,0.0,0.279989611568114,4.64,0.529340738951944,100,99.0,,0.197559115179252,0.162471395881007,,1.0,10,,,,,,,,,
340030393002,Oakland Borough,New Jersey,NJ,Bergen County,"New York--Jersey City--Newark, NY--NJ",6517519,NJ Congressional District 5,1568,1595.0,4.2067,Forest,Google,0.5,0.7142,0.0,0.27475953166055,0.117868338557994,0.117868338557994,0.081100651701665,0.081100651701665,0.052287581699346,0.052287581699346,0.822857142857143,0.45141065830721,0.411428571428571,0.0,0.0,0.279989611568114,-0.03,0.416566046848587,100,99.0,,0.223197492163009,0.228213166144201,,1.0,10,,,,,,,,,
